# CSV_SCHEMA_V=1, FW=0.9-field-hardening, BOARD_ID=0x541BBDD4DB1C, ROLE=INITIATOR, BOOT_MS=0, FREQ=2400.0, BW=406.25, SF=8, CR=7, TXPOWER=12
seq,timestamp_ms,status,raw_distance_m,rssi_dbm,state,consecutive_failures,radio_status_code
1,5908,SUCCESS,300.6310,-90,DISPLAY,0,0
2,6594,SUCCESS,303.7860,-89,DISPLAY,0,0
3,7280,SUCCESS,296.5745,-89,DISPLAY,0,0
4,7966,SUCCESS,301.9832,-89,DISPLAY,0,0
5,8652,SUCCESS,306.0396,-89,DISPLAY,0,0
6,9338,SUCCESS,309.6454,-89,DISPLAY,0,0
7,10024,SUCCESS,303.2452,-88,DISPLAY,0,0
8,10710,SUCCESS,308.0228,-88,DISPLAY,0,0
9,11396,SUCCESS,302.1635,-89,DISPLAY,0,0
10,12082,SUCCESS,307.3017,-89,DISPLAY,0,0
11,12772,SUCCESS,301.7127,-88,DISPLAY,0,0
12,13458,SUCCESS,301.8930,-88,DISPLAY,0,0
13,14144,SUCCESS,306.5805,-89,DISPLAY,0,0
14,14830,SUCCESS,300.2704,-89,DISPLAY,0,0
15,15516,SUCCESS,304.7776,-89,DISPLAY,0,0
16,16202,SUCCESS,307.2115,-89,DISPLAY,0,0
17,16888,SUCCESS,304.9579,-89,DISPLAY,0,0
18,17574,SUCCESS,304.7776,-89,DISPLAY,0,0
19,18260,SUCCESS,301.7127,-88,DISPLAY,0,0
20,18946,SUCCESS,305.2283,-88,DISPLAY,0,0
21,19637,SUCCESS,302.9747,-88,DISPLAY,0,0
22,20323,SUCCESS,305.2283,-88,DISPLAY,0,0
23,21009,SUCCESS,306.4904,-87,DISPLAY,0,0
24,21695,SUCCESS,304.3269,-88,DISPLAY,0,0
25,22381,SUCCESS,300.9014,-89,DISPLAY,0,0
26,23067,SUCCESS,301.3521,-90,DISPLAY,0,0
27,23753,SUCCESS,301.4423,-90,DISPLAY,0,0
28,24439,SUCCESS,298.1971,-90,DISPLAY,0,0
29,25125,SUCCESS,304.2368,-90,DISPLAY,0,0
30,25811,SUCCESS,302.0733,-90,DISPLAY,0,0
31,26502,SUCCESS,299.0985,-90,DISPLAY,0,0
32,27188,SUCCESS,302.9747,-89,DISPLAY,0,0
33,27874,SUCCESS,300.3606,-89,DISPLAY,0,0
34,28560,SUCCESS,301.1718,-89,DISPLAY,0,0
35,29246,SUCCESS,303.4254,-89,DISPLAY,0,0
36,29932,SUCCESS,303.7860,-88,DISPLAY,0,0
37,30618,SUCCESS,306.4904,-89,DISPLAY,0,0
38,31304,SUCCESS,303.0649,-89,DISPLAY,0,0
39,31990,SUCCESS,305.1382,-89,DISPLAY,0,0
40,32677,SUCCESS,306.9411,-89,DISPLAY,0,0
41,33367,SUCCESS,300.2704,-89,DISPLAY,0,0
42,34053,SUCCESS,303.9663,-89,DISPLAY,0,0
43,34739,SUCCESS,306.5805,-88,DISPLAY,0,0
44,35425,SUCCESS,301.2620,-88,DISPLAY,0,0
45,36111,SUCCESS,304.7776,-88,DISPLAY,0,0
46,36797,SUCCESS,302.5240,-89,DISPLAY,0,0
47,37483,SUCCESS,302.9747,-89,DISPLAY,0,0
48,38169,SUCCESS,300.6310,-90,DISPLAY,0,0
49,38856,SUCCESS,304.2368,-88,DISPLAY,0,0
50,39542,SUCCESS,307.9327,-87,DISPLAY,0,0
51,40233,SUCCESS,304.1466,-89,DISPLAY,0,0
52,40919,SUCCESS,305.1382,-88,DISPLAY,0,0
53,41606,SUCCESS,313.1610,-88,DISPLAY,0,0
54,42292,SUCCESS,304.4171,-90,DISPLAY,0,0
55,42978,SUCCESS,307.0312,-89,DISPLAY,0,0
56,43664,SUCCESS,308.5637,-89,DISPLAY,0,0
57,44350,SUCCESS,308.2031,-89,DISPLAY,0,0
58,45036,SUCCESS,307.5721,-89,DISPLAY,0,0
59,45722,SUCCESS,304.5973,-89,DISPLAY,0,0
60,46408,SUCCESS,304.5072,-90,DISPLAY,0,0
61,47099,SUCCESS,304.5973,-89,DISPLAY,0,0
62,47785,SUCCESS,310.1863,-88,DISPLAY,0,0
63,48471,SUCCESS,309.9158,-88,DISPLAY,0,0
64,49157,SUCCESS,304.6875,-89,DISPLAY,0,0
65,49844,SUCCESS,310.2764,-89,DISPLAY,0,0
66,50530,SUCCESS,302.4339,-88,DISPLAY,0,0
67,51216,SUCCESS,304.6875,-90,DISPLAY,0,0
68,51902,SUCCESS,301.8029,-90,DISPLAY,0,0
69,52588,SUCCESS,306.7608,-89,DISPLAY,0,0
70,53274,SUCCESS,300.4507,-90,DISPLAY,0,0
71,53965,SUCCESS,303.9663,-91,DISPLAY,0,0
72,54651,SUCCESS,303.7860,-89,DISPLAY,0,0
73,55337,SUCCESS,306.5805,-88,DISPLAY,0,0
74,56023,SUCCESS,307.2115,-89,DISPLAY,0,0
75,56709,SUCCESS,305.4086,-89,DISPLAY,0,0
76,57395,SUCCESS,300.8113,-91,DISPLAY,0,0
77,58082,SUCCESS,308.1129,-90,DISPLAY,0,0
78,58768,SUCCESS,310.4567,-88,DISPLAY,0,0
79,59454,SUCCESS,308.2031,-88,DISPLAY,0,0
80,60140,SUCCESS,303.9663,-89,DISPLAY,0,0
81,60831,SUCCESS,304.7776,-91,DISPLAY,0,0
82,61517,SUCCESS,306.4904,-89,DISPLAY,0,0
83,62203,SUCCESS,304.0565,-90,DISPLAY,0,0
84,62890,SUCCESS,308.0228,-91,DISPLAY,0,0
85,63576,SUCCESS,296.0336,-88,DISPLAY,0,0
86,64262,SUCCESS,306.5805,-88,DISPLAY,0,0
87,64947,SUCCESS,305.8593,-91,DISPLAY,0,0
88,65633,SUCCESS,305.6791,-88,DISPLAY,0,0
89,66319,SUCCESS,308.8341,-87,DISPLAY,0,0
90,67005,SUCCESS,309.6454,-88,DISPLAY,0,0
