# CSV_SCHEMA_V=1, FW=0.9-field-hardening, BOARD_ID=0x541BBDD4DB1C, ROLE=INITIATOR, BOOT_MS=0, FREQ=2400.0, BW=406.25, SF=8, CR=7, TXPOWER=12
seq,timestamp_ms,status,raw_distance_m,rssi_dbm,state,consecutive_failures,radio_status_code
1,5902,SUCCESS,160.9976,-79,DISPLAY,0,0
2,6588,SUCCESS,157.6622,-82,DISPLAY,0,0
3,7274,SUCCESS,158.2031,-79,DISPLAY,0,0
4,7960,SUCCESS,157.2115,-79,DISPLAY,0,0
5,8646,SUCCESS,156.4904,-83,DISPLAY,0,0
6,9331,SUCCESS,161.2680,-77,DISPLAY,0,0
7,10017,SUCCESS,156.8510,-78,DISPLAY,0,0
8,10703,SUCCESS,165.0541,-78,DISPLAY,0,0
9,11389,SUCCESS,159.1046,-78,DISPLAY,0,0
10,12076,SUCCESS,159.8257,-79,DISPLAY,0,0
11,12766,SUCCESS,161.5385,-78,DISPLAY,0,0
12,13452,SUCCESS,159.3750,-78,DISPLAY,0,0
13,14138,SUCCESS,159.5553,-78,DISPLAY,0,0
14,14824,SUCCESS,156.5805,-79,DISPLAY,0,0
15,15511,SUCCESS,159.1046,-78,DISPLAY,0,0
16,16197,SUCCESS,160.4567,-79,DISPLAY,0,0
17,16883,SUCCESS,160.9976,-79,DISPLAY,0,0
18,17569,SUCCESS,160.7272,-79,DISPLAY,0,0
19,18255,SUCCESS,161.5385,-78,DISPLAY,0,0
20,18941,SUCCESS,159.3750,-79,DISPLAY,0,0
21,19632,SUCCESS,158.0228,-77,DISPLAY,0,0
22,20318,SUCCESS,161.8990,-78,DISPLAY,0,0
23,21005,SUCCESS,159.2849,-78,DISPLAY,0,0
24,21691,SUCCESS,158.5637,-78,DISPLAY,0,0
25,22377,SUCCESS,161.1779,-78,DISPLAY,0,0
26,23063,SUCCESS,160.0060,-77,DISPLAY,0,0
27,23749,SUCCESS,159.8257,-79,DISPLAY,0,0
28,24435,SUCCESS,161.5385,-78,DISPLAY,0,0
29,25121,SUCCESS,156.2199,-78,DISPLAY,0,0
30,25807,SUCCESS,158.8341,-79,DISPLAY,0,0
31,26498,SUCCESS,160.6370,-78,DISPLAY,0,0
32,27184,SUCCESS,163.2512,-78,DISPLAY,0,0
33,27870,SUCCESS,156.7608,-79,DISPLAY,0,0
34,28556,SUCCESS,157.8425,-79,DISPLAY,0,0
35,29242,SUCCESS,160.0961,-79,DISPLAY,0,0
36,29928,SUCCESS,161.7187,-80,DISPLAY,0,0
37,30614,SUCCESS,162.1695,-79,DISPLAY,0,0
38,31300,SUCCESS,164.4231,-79,DISPLAY,0,0
39,31986,SUCCESS,163.5216,-79,DISPLAY,0,0
40,32672,SUCCESS,162.1695,-79,DISPLAY,0,0
41,33361,SUCCESS,159.8257,-78,DISPLAY,0,0
42,34047,SUCCESS,165.4147,-79,DISPLAY,0,0
43,34733,SUCCESS,165.1442,-78,DISPLAY,0,0
44,35418,SUCCESS,164.5132,-79,DISPLAY,0,0
45,36104,SUCCESS,162.4399,-78,DISPLAY,0,0
46,36789,SUCCESS,160.9074,-78,DISPLAY,0,0
47,37475,SUCCESS,160.7272,-78,DISPLAY,0,0
48,38161,SUCCESS,161.3582,-78,DISPLAY,0,0
49,38847,SUCCESS,160.2764,-79,DISPLAY,0,0
50,39533,SUCCESS,160.8173,-78,DISPLAY,0,0
51,40224,SUCCESS,163.1610,-78,DISPLAY,0,0
52,40910,SUCCESS,163.0709,-79,DISPLAY,0,0
53,41596,SUCCESS,157.3918,-79,DISPLAY,0,0
54,42282,SUCCESS,164.8738,-79,DISPLAY,0,0
55,42967,SUCCESS,162.0793,-78,DISPLAY,0,0
56,43653,SUCCESS,157.7524,-79,DISPLAY,0,0
57,44339,SUCCESS,161.4483,-78,DISPLAY,0,0
58,45024,SUCCESS,159.5553,-79,DISPLAY,0,0
59,45710,SUCCESS,161.7187,-79,DISPLAY,0,0
60,46395,SUCCESS,158.2031,-80,DISPLAY,0,0
61,47086,SUCCESS,164.0625,-80,DISPLAY,0,0
62,47771,SUCCESS,164.2428,-80,DISPLAY,0,0
63,48456,SUCCESS,158.6538,-80,DISPLAY,0,0
64,49142,SUCCESS,163.6118,-79,DISPLAY,0,0
65,49827,SUCCESS,158.0228,-79,DISPLAY,0,0
66,50513,SUCCESS,157.3017,-80,DISPLAY,0,0
67,51198,SUCCESS,160.3666,-80,DISPLAY,0,0
68,51884,SUCCESS,162.7103,-79,DISPLAY,0,0
69,52569,SUCCESS,163.4315,-80,DISPLAY,0,0
70,53255,SUCCESS,161.9892,-78,DISPLAY,0,0
71,53944,SUCCESS,158.5637,-79,DISPLAY,0,0
72,54630,SUCCESS,164.2428,-80,DISPLAY,0,0
73,55315,SUCCESS,159.6454,-79,DISPLAY,0,0
74,56001,SUCCESS,161.6286,-79,DISPLAY,0,0
75,56686,SUCCESS,164.7836,-80,DISPLAY,0,0
76,57371,SUCCESS,164.1526,-79,DISPLAY,0,0
77,58057,SUCCESS,162.0793,-79,DISPLAY,0,0
78,58742,SUCCESS,161.2680,-79,DISPLAY,0,0
79,59428,SUCCESS,163.1610,-79,DISPLAY,0,0
80,60113,SUCCESS,162.3497,-81,DISPLAY,0,0
81,60804,SUCCESS,163.7019,-80,DISPLAY,0,0
82,61489,SUCCESS,165.8654,-78,DISPLAY,0,0
83,62175,SUCCESS,164.9639,-78,DISPLAY,0,0
84,62860,SUCCESS,162.4399,-78,DISPLAY,0,0
85,63546,SUCCESS,163.0709,-79,DISPLAY,0,0
86,64231,SUCCESS,164.7836,-79,DISPLAY,0,0
87,64917,SUCCESS,164.2428,-78,DISPLAY,0,0
88,65602,SUCCESS,165.4147,-78,DISPLAY,0,0
89,66288,SUCCESS,166.1358,-78,DISPLAY,0,0
90,66973,SUCCESS,166.4062,-78,DISPLAY,0,0
91,67663,SUCCESS,162.5300,-79,DISPLAY,0,0
92,68349,SUCCESS,165.9555,-79,DISPLAY,0,0
93,69034,SUCCESS,164.3329,-79,DISPLAY,0,0
94,69720,SUCCESS,162.6202,-79,DISPLAY,0,0
95,70405,SUCCESS,164.4231,-79,DISPLAY,0,0
96,71090,SUCCESS,165.8654,-79,DISPLAY,0,0
