# CSV_SCHEMA_V=1, FW=0.9-field-hardening, BOARD_ID=0x541BBDD4DB1C, ROLE=INITIATOR, BOOT_MS=0, FREQ=2400.0, BW=406.25, SF=8, CR=7, TXPOWER=12
seq,timestamp_ms,status,raw_distance_m,rssi_dbm,state,consecutive_failures,radio_status_code
1,5901,SUCCESS,134.3149,-82,DISPLAY,0,0
2,6587,SUCCESS,134.3149,-79,DISPLAY,0,0
3,7273,SUCCESS,134.9459,-76,DISPLAY,0,0
4,7959,SUCCESS,137.2897,-77,DISPLAY,0,0
5,8645,SUCCESS,137.2897,-78,DISPLAY,0,0
6,9331,SUCCESS,134.1346,-77,DISPLAY,0,0
7,10017,SUCCESS,137.1094,-78,DISPLAY,0,0
8,10703,SUCCESS,134.9459,-75,DISPLAY,0,0
9,11389,SUCCESS,132.1514,-78,DISPLAY,0,0
10,12075,SUCCESS,131.7909,-78,DISPLAY,0,0
11,12766,SUCCESS,138.0108,-76,DISPLAY,0,0
12,13453,SUCCESS,137.2897,-77,DISPLAY,0,0
13,14139,SUCCESS,137.1094,-77,DISPLAY,0,0
14,14825,SUCCESS,137.6502,-78,DISPLAY,0,0
15,15511,SUCCESS,139.5433,-76,DISPLAY,0,0
16,16197,SUCCESS,131.1599,-76,DISPLAY,0,0
17,16883,SUCCESS,139.3630,-76,DISPLAY,0,0
18,17569,SUCCESS,136.2981,-77,DISPLAY,0,0
19,18255,SUCCESS,138.1911,-75,DISPLAY,0,0
20,18941,SUCCESS,137.4699,-78,DISPLAY,0,0
21,19631,SUCCESS,135.5769,-78,DISPLAY,0,0
22,20317,SUCCESS,136.2079,-78,DISPLAY,0,0
23,21003,SUCCESS,136.6586,-78,DISPLAY,0,0
24,21688,SUCCESS,137.2897,-78,DISPLAY,0,0
25,22374,SUCCESS,138.8221,-78,DISPLAY,0,0
26,23060,SUCCESS,133.2332,-77,DISPLAY,0,0
27,23746,SUCCESS,133.3233,-76,DISPLAY,0,0
28,24432,SUCCESS,138.5517,-78,DISPLAY,0,0
29,25117,SUCCESS,138.9122,-76,DISPLAY,0,0
30,25803,SUCCESS,139.7235,-77,DISPLAY,0,0
31,26494,SUCCESS,139.2728,-79,DISPLAY,0,0
32,27179,SUCCESS,140.1743,-78,DISPLAY,0,0
33,27865,SUCCESS,139.6334,-77,DISPLAY,0,0
34,28550,SUCCESS,136.0276,-77,DISPLAY,0,0
35,29236,SUCCESS,136.2981,-78,DISPLAY,0,0
36,29922,SUCCESS,137.6502,-78,DISPLAY,0,0
37,30607,SUCCESS,137.7404,-76,DISPLAY,0,0
38,31293,SUCCESS,138.4615,-77,DISPLAY,0,0
39,31979,SUCCESS,135.7572,-77,DISPLAY,0,0
40,32665,SUCCESS,134.4050,-77,DISPLAY,0,0
41,33355,SUCCESS,137.7404,-77,DISPLAY,0,0
42,34041,SUCCESS,133.8642,-77,DISPLAY,0,0
43,34727,SUCCESS,137.1995,-76,DISPLAY,0,0
44,35412,SUCCESS,133.7740,-77,DISPLAY,0,0
45,36097,SUCCESS,133.2332,-76,DISPLAY,0,0
46,36783,SUCCESS,133.1430,-76,DISPLAY,0,0
47,37468,SUCCESS,137.7404,-78,DISPLAY,0,0
48,38153,SUCCESS,136.1178,-78,DISPLAY,0,0
49,38839,SUCCESS,132.8726,-77,DISPLAY,0,0
50,39524,SUCCESS,135.5769,-77,DISPLAY,0,0
51,40215,SUCCESS,135.4868,-78,DISPLAY,0,0
52,40900,SUCCESS,130.6190,-79,DISPLAY,0,0
53,41586,SUCCESS,136.5685,-79,DISPLAY,0,0
54,42271,SUCCESS,140.6250,-78,DISPLAY,0,0
55,42956,SUCCESS,137.2897,-76,DISPLAY,0,0
56,43642,SUCCESS,132.6923,-78,DISPLAY,0,0
57,44327,SUCCESS,137.1094,-77,DISPLAY,0,0
58,45013,SUCCESS,132.4219,-78,DISPLAY,0,0
59,45698,SUCCESS,133.4135,-80,DISPLAY,0,0
60,46383,SUCCESS,131.5204,-78,DISPLAY,0,0
61,47073,SUCCESS,134.1346,-78,DISPLAY,0,0
62,47759,SUCCESS,129.8978,-78,DISPLAY,0,0
63,48444,SUCCESS,135.7572,-78,DISPLAY,0,0
64,49129,SUCCESS,135.1262,-76,DISPLAY,0,0
65,49815,SUCCESS,136.2079,-76,DISPLAY,0,0
66,50500,SUCCESS,136.7488,-77,DISPLAY,0,0
67,51186,SUCCESS,134.7656,-78,DISPLAY,0,0
68,51872,SUCCESS,133.3233,-77,DISPLAY,0,0
69,52557,SUCCESS,135.8474,-77,DISPLAY,0,0
70,53243,SUCCESS,135.5769,-77,DISPLAY,0,0
