# CSV_SCHEMA_V=1, FW=0.9-field-hardening, BOARD_ID=0x541BBDD4DB1C, ROLE=INITIATOR, BOOT_MS=0, FREQ=2400.0, BW=406.25, SF=8, CR=7, TXPOWER=12
seq,timestamp_ms,status,raw_distance_m,rssi_dbm,state,consecutive_failures,radio_status_code
1,5907,SUCCESS,305.2283,-88,DISPLAY,0,0
2,6593,SUCCESS,306.7608,-90,DISPLAY,0,0
3,7278,SUCCESS,305.6791,-89,DISPLAY,0,0
4,7964,SUCCESS,310.0060,-90,DISPLAY,0,0
5,8649,SUCCESS,303.0649,-90,DISPLAY,0,0
6,9334,SUCCESS,306.9411,-90,DISPLAY,0,0
7,10019,SUCCESS,302.0733,-90,DISPLAY,0,0
8,10705,SUCCESS,301.8930,-90,DISPLAY,0,0
9,11390,SUCCESS,309.2848,-88,DISPLAY,0,0
10,12076,SUCCESS,305.4086,-88,DISPLAY,0,0
11,12766,SUCCESS,308.6538,-88,DISPLAY,0,0
12,13451,SUCCESS,309.9158,-88,DISPLAY,0,0
13,14137,SUCCESS,307.1214,-90,DISPLAY,0,0
14,14822,SUCCESS,308.2932,-90,DISPLAY,0,0
15,15508,SUCCESS,305.4086,-89,DISPLAY,0,0
16,16194,SUCCESS,304.5973,-92,DISPLAY,0,0
17,16880,SUCCESS,307.7524,-89,DISPLAY,0,0
18,17566,SUCCESS,309.5553,-90,DISPLAY,0,0
19,18251,SUCCESS,312.8906,-89,DISPLAY,0,0
20,18937,SUCCESS,307.4819,-87,DISPLAY,0,0
21,19628,SUCCESS,306.1298,-89,DISPLAY,0,0
22,20314,SUCCESS,305.7692,-88,DISPLAY,0,0
23,21000,SUCCESS,306.5805,-88,DISPLAY,0,0
24,21686,SUCCESS,307.0312,-87,DISPLAY,0,0
25,22372,SUCCESS,302.7945,-88,DISPLAY,0,0
26,23058,SUCCESS,306.1298,-88,DISPLAY,0,0
27,23744,SUCCESS,302.8846,-89,DISPLAY,0,0
28,24431,SUCCESS,305.4086,-88,DISPLAY,0,0
29,25117,SUCCESS,307.9327,-88,DISPLAY,0,0
30,25803,SUCCESS,301.8930,-88,DISPLAY,0,0
31,26494,SUCCESS,310.9074,-87,DISPLAY,0,0
32,27181,SUCCESS,310.9976,-87,DISPLAY,0,0
33,27867,SUCCESS,306.9411,-87,DISPLAY,0,0
34,28553,SUCCESS,303.8762,-90,DISPLAY,0,0
35,29239,SUCCESS,307.1214,-89,DISPLAY,0,0
36,29925,SUCCESS,312.7103,-90,DISPLAY,0,0
37,30611,SUCCESS,307.2115,-91,DISPLAY,0,0
38,31297,SUCCESS,310.4567,-89,DISPLAY,0,0
39,31983,SUCCESS,309.2848,-88,DISPLAY,0,0
40,32669,SUCCESS,306.1298,-89,DISPLAY,0,0
41,33360,SUCCESS,305.4086,-89,DISPLAY,0,0
42,34046,SUCCESS,310.7271,-88,DISPLAY,0,0
43,34732,SUCCESS,310.0060,-88,DISPLAY,0,0
44,35418,SUCCESS,308.7440,-88,DISPLAY,0,0
45,36104,SUCCESS,308.6538,-88,DISPLAY,0,0
46,36790,SUCCESS,308.5637,-87,DISPLAY,0,0
47,37477,SUCCESS,307.7524,-88,DISPLAY,0,0
48,38163,SUCCESS,309.3750,-88,DISPLAY,0,0
49,38849,SUCCESS,312.0793,-88,DISPLAY,0,0
50,39535,SUCCESS,310.6370,-87,DISPLAY,0,0
51,40226,SUCCESS,311.2680,-88,DISPLAY,0,0
52,40912,SUCCESS,309.7356,-88,DISPLAY,0,0
53,41598,SUCCESS,309.1046,-89,DISPLAY,0,0
54,42284,SUCCESS,307.4819,-88,DISPLAY,0,0
55,42970,SUCCESS,307.1214,-87,DISPLAY,0,0
56,43656,SUCCESS,303.4254,-89,DISPLAY,0,0
57,44342,SUCCESS,305.0481,-88,DISPLAY,0,0
58,45028,SUCCESS,306.4002,-88,DISPLAY,0,0
59,45714,SUCCESS,308.3834,-89,DISPLAY,0,0
60,46400,SUCCESS,310.1863,-89,DISPLAY,0,0
61,47091,SUCCESS,307.2115,-89,DISPLAY,0,0
62,47777,SUCCESS,305.8593,-89,DISPLAY,0,0
63,48463,SUCCESS,307.5721,-89,DISPLAY,0,0
64,49149,SUCCESS,306.3101,-89,DISPLAY,0,0
65,49835,SUCCESS,310.1863,-89,DISPLAY,0,0
66,50521,SUCCESS,305.2283,-88,DISPLAY,0,0
67,51206,SUCCESS,307.2115,-88,DISPLAY,0,0
68,51892,SUCCESS,308.3834,-88,DISPLAY,0,0
69,52578,SUCCESS,305.3185,-88,DISPLAY,0,0
70,53264,SUCCESS,306.8510,-87,DISPLAY,0,0
