# CSV_SCHEMA_V=1, FW=0.9-field-hardening, BOARD_ID=0x541BBDD4DB1C, ROLE=INITIATOR, BOOT_MS=0, FREQ=2400.0, BW=406.25, SF=8, CR=7, TXPOWER=12
seq,timestamp_ms,status,raw_distance_m,rssi_dbm,state,consecutive_failures,radio_status_code
1,5906,SUCCESS,272.7764,-88,DISPLAY,0,0
2,6592,SUCCESS,268.6298,-88,DISPLAY,0,0
3,7278,SUCCESS,273.5877,-90,DISPLAY,0,0
4,7964,SUCCESS,270.3425,-90,DISPLAY,0,0
5,8650,SUCCESS,274.9399,-90,DISPLAY,0,0
6,9336,SUCCESS,269.0805,-88,DISPLAY,0,0
7,10022,SUCCESS,268.9904,-88,DISPLAY,0,0
8,10708,SUCCESS,270.8834,-90,DISPLAY,0,0
9,11394,SUCCESS,269.3510,-90,DISPLAY,0,0
10,12080,SUCCESS,270.1622,-87,DISPLAY,0,0
11,12770,SUCCESS,270.2524,-87,DISPLAY,0,0
12,13456,SUCCESS,273.1370,-87,DISPLAY,0,0
13,14142,SUCCESS,275.7512,-90,DISPLAY,0,0
14,14828,SUCCESS,281.4303,-89,DISPLAY,0,0
15,15515,SUCCESS,279.8077,-90,DISPLAY,0,0
16,16201,SUCCESS,269.8918,-90,DISPLAY,0,0
17,16887,SUCCESS,266.5565,-89,DISPLAY,0,0
18,17573,SUCCESS,265.8353,-89,DISPLAY,0,0
19,18259,SUCCESS,267.8185,-87,DISPLAY,0,0
20,18945,SUCCESS,269.8918,-87,DISPLAY,0,0
21,19636,SUCCESS,278.5457,-89,DISPLAY,0,0
22,20322,SUCCESS,275.9315,-89,DISPLAY,0,0
23,21008,SUCCESS,280.3485,-89,DISPLAY,0,0
24,21694,SUCCESS,279.6274,-89,DISPLAY,0,0
25,22381,SUCCESS,276.4723,-88,DISPLAY,0,0
26,23067,SUCCESS,274.3990,-88,DISPLAY,0,0
27,23753,SUCCESS,274.5793,-88,DISPLAY,0,0
28,24439,SUCCESS,271.2440,-86,DISPLAY,0,0
29,25125,SUCCESS,274.1286,-87,DISPLAY,0,0
30,25811,SUCCESS,275.1202,-90,DISPLAY,0,0
31,26502,SUCCESS,271.9651,-88,DISPLAY,0,0
32,27188,SUCCESS,268.0889,-88,DISPLAY,0,0
33,27875,SUCCESS,266.8269,-89,DISPLAY,0,0
34,28561,SUCCESS,272.9567,-89,DISPLAY,0,0
35,29247,SUCCESS,271.9651,-90,DISPLAY,0,0
36,29933,SUCCESS,277.8245,-90,DISPLAY,0,0
37,30619,SUCCESS,271.6947,-90,DISPLAY,0,0
38,31305,SUCCESS,273.7680,-91,DISPLAY,0,0
39,31991,SUCCESS,269.0805,-90,DISPLAY,0,0
40,32677,SUCCESS,274.8497,-90,DISPLAY,0,0
41,33368,SUCCESS,269.4411,-90,DISPLAY,0,0
42,34054,SUCCESS,275.5709,-90,DISPLAY,0,0
43,34740,SUCCESS,268.1791,-88,DISPLAY,0,0
44,35426,SUCCESS,272.9567,-90,DISPLAY,0,0
45,36111,SUCCESS,275.7512,-89,DISPLAY,0,0
46,36797,SUCCESS,270.8834,-88,DISPLAY,0,0
47,37483,SUCCESS,272.1454,-90,DISPLAY,0,0
48,38169,SUCCESS,270.1622,-87,DISPLAY,0,0
49,38855,SUCCESS,270.0721,-88,DISPLAY,0,0
50,39541,SUCCESS,269.5312,-87,DISPLAY,0,0
51,40231,SUCCESS,270.5228,-87,DISPLAY,0,0
52,40917,SUCCESS,267.4579,-87,DISPLAY,0,0
53,41603,SUCCESS,266.1057,-87,DISPLAY,0,0
54,42288,SUCCESS,266.5565,-87,DISPLAY,0,0
55,42974,SUCCESS,268.4495,-87,DISPLAY,0,0
56,43660,SUCCESS,267.4579,-87,DISPLAY,0,0
57,44346,SUCCESS,273.2271,-91,DISPLAY,0,0
58,45032,SUCCESS,277.6442,-89,DISPLAY,0,0
59,45718,SUCCESS,273.2271,-90,DISPLAY,0,0
60,46404,SUCCESS,269.5312,-87,DISPLAY,0,0
61,47094,SUCCESS,269.8918,-88,DISPLAY,0,0
62,47780,SUCCESS,273.8582,-88,DISPLAY,0,0
63,48465,SUCCESS,272.6863,-87,DISPLAY,0,0
64,49151,SUCCESS,272.6863,-88,DISPLAY,0,0
65,49837,SUCCESS,266.8269,-87,DISPLAY,0,0
66,50523,SUCCESS,267.0072,-89,DISPLAY,0,0
67,51208,SUCCESS,272.5961,-90,DISPLAY,0,0
68,51894,SUCCESS,267.2776,-90,DISPLAY,0,0
69,52580,SUCCESS,269.0805,-87,DISPLAY,0,0
70,53266,SUCCESS,268.3593,-88,DISPLAY,0,0
71,53956,SUCCESS,267.0072,-90,DISPLAY,0,0
72,54642,SUCCESS,265.7452,-88,DISPLAY,0,0
73,55328,SUCCESS,265.1142,-87,DISPLAY,0,0
74,56014,SUCCESS,262.2296,-87,DISPLAY,0,0
75,56700,SUCCESS,263.0408,-87,DISPLAY,0,0
