# CSV_SCHEMA_V=1, FW=0.9-field-hardening, BOARD_ID=0x541BBDD4DB1C, ROLE=INITIATOR, BOOT_MS=0, FREQ=2400.0, BW=406.25, SF=8, CR=7, TXPOWER=12
seq,timestamp_ms,status,raw_distance_m,rssi_dbm,state,consecutive_failures,radio_status_code
28,24435,SUCCESS,282.6021,-88,DISPLAY,0,0
29,25120,SUCCESS,288.9122,-87,DISPLAY,0,0
30,25806,SUCCESS,288.9122,-89,DISPLAY,0,0
31,26497,SUCCESS,285.4868,-89,DISPLAY,0,0
32,27183,SUCCESS,292.8786,-89,DISPLAY,0,0
33,27869,SUCCESS,290.6250,-89,DISPLAY,0,0
34,28555,SUCCESS,288.5517,-87,DISPLAY,0,0
35,29241,SUCCESS,287.4699,-89,DISPLAY,0,0
36,29927,SUCCESS,282.9627,-87,DISPLAY,0,0
37,30613,SUCCESS,287.3798,-90,DISPLAY,0,0
38,31299,SUCCESS,275.0300,-90,DISPLAY,0,0
39,31986,SUCCESS,275.5709,-89,DISPLAY,0,0
40,32672,SUCCESS,280.3485,-90,DISPLAY,0,0
41,33362,SUCCESS,283.0529,-87,DISPLAY,0,0
42,34048,SUCCESS,287.5601,-87,DISPLAY,0,0
43,34734,SUCCESS,282.8726,-88,DISPLAY,0,0
44,35420,SUCCESS,292.8786,-89,DISPLAY,0,0
45,36106,SUCCESS,284.4050,-89,DISPLAY,0,0
46,36792,SUCCESS,287.1093,-89,DISPLAY,0,0
47,37478,SUCCESS,291.8870,-89,DISPLAY,0,0
48,38164,SUCCESS,278.9964,-87,DISPLAY,0,0
49,38850,SUCCESS,280.9796,-87,DISPLAY,0,0
50,39536,SUCCESS,280.7091,-87,DISPLAY,0,0
51,40227,SUCCESS,285.0360,-88,DISPLAY,0,0
52,40913,SUCCESS,285.0360,-87,DISPLAY,0,0
53,41599,SUCCESS,290.3546,-88,DISPLAY,0,0
54,42285,SUCCESS,283.8642,-87,DISPLAY,0,0
55,42971,SUCCESS,283.5937,-88,DISPLAY,0,0
56,43657,SUCCESS,281.7908,-91,DISPLAY,0,0
57,44343,SUCCESS,284.5853,-88,DISPLAY,0,0
58,45029,SUCCESS,289.7235,-88,DISPLAY,0,0
59,45715,SUCCESS,286.0276,-87,DISPLAY,0,0
60,46401,SUCCESS,285.3065,-89,DISPLAY,0,0
61,47091,SUCCESS,284.4952,-87,DISPLAY,0,0
62,47777,SUCCESS,291.8870,-89,DISPLAY,0,0
63,48463,SUCCESS,287.9207,-88,DISPLAY,0,0
64,49149,SUCCESS,288.1010,-90,DISPLAY,0,0
65,49835,SUCCESS,288.2812,-87,DISPLAY,0,0
66,50521,SUCCESS,288.4615,-90,DISPLAY,0,0
67,51207,SUCCESS,279.4471,-90,DISPLAY,0,0
68,51893,SUCCESS,277.4639,-89,DISPLAY,0,0
69,52578,SUCCESS,282.4218,-88,DISPLAY,0,0
70,53264,SUCCESS,278.1851,-88,DISPLAY,0,0
71,53955,SUCCESS,278.7260,-89,DISPLAY,0,0
72,54641,SUCCESS,282.7824,-89,DISPLAY,0,0
73,55326,SUCCESS,278.1851,-90,DISPLAY,0,0
74,56012,SUCCESS,282.6021,-90,DISPLAY,0,0
75,56698,SUCCESS,275.3004,-90,DISPLAY,0,0
76,57384,SUCCESS,279.8077,-89,DISPLAY,0,0
77,58069,SUCCESS,275.0300,-90,DISPLAY,0,0
78,58755,SUCCESS,281.9711,-89,DISPLAY,0,0
79,59441,SUCCESS,278.0949,-89,DISPLAY,0,0
80,60126,SUCCESS,285.4868,-89,DISPLAY,0,0
81,60816,SUCCESS,276.9231,-88,DISPLAY,0,0
82,61502,SUCCESS,276.6526,-87,DISPLAY,0,0
83,62188,SUCCESS,281.6106,-87,DISPLAY,0,0
84,62873,SUCCESS,288.1010,-91,DISPLAY,0,0
85,63559,SUCCESS,285.2163,-87,DISPLAY,0,0
86,64245,SUCCESS,281.0697,-89,DISPLAY,0,0
87,64930,SUCCESS,283.5937,-88,DISPLAY,0,0
88,65616,SUCCESS,287.4699,-88,DISPLAY,0,0
89,66302,SUCCESS,291.0757,-88,DISPLAY,0,0
90,66987,SUCCESS,287.8305,-89,DISPLAY,0,0
