# CSV_SCHEMA_V=1, FW=0.9-field-hardening, BOARD_ID=0x541BBDD4DB1C, ROLE=INITIATOR, BOOT_MS=0, FREQ=2400.0, BW=406.25, SF=8, CR=7, TXPOWER=12
seq,timestamp_ms,status,raw_distance_m,rssi_dbm,state,consecutive_failures,radio_status_code
1,5898,SUCCESS,97.6262,-70,DISPLAY,0,0
2,6583,SUCCESS,97.9868,-71,DISPLAY,0,0
3,7269,SUCCESS,99.4291,-69,DISPLAY,0,0
4,7955,SUCCESS,96.9952,-75,DISPLAY,0,0
5,8641,SUCCESS,102.2235,-69,DISPLAY,0,0
6,9327,SUCCESS,99.0685,-71,DISPLAY,0,0
7,10013,SUCCESS,100.3305,-68,DISPLAY,0,0
8,10700,SUCCESS,104.9279,-77,DISPLAY,0,0
9,11386,SUCCESS,104.2067,-76,DISPLAY,0,0
10,12072,SUCCESS,103.2151,-70,DISPLAY,0,0
11,12763,SUCCESS,104.2067,-76,DISPLAY,0,0
12,13449,SUCCESS,97.0853,-71,DISPLAY,0,0
13,14135,SUCCESS,95.9135,-69,DISPLAY,0,0
14,14821,SUCCESS,101.6827,-71,DISPLAY,0,0
15,15507,SUCCESS,100.9615,-70,DISPLAY,0,0
16,16193,SUCCESS,100.6911,-71,DISPLAY,0,0
17,16879,SUCCESS,106.2800,-70,DISPLAY,0,0
18,17565,SUCCESS,97.9868,-69,DISPLAY,0,0
19,18251,SUCCESS,104.4772,-70,DISPLAY,0,0
20,18937,SUCCESS,103.6659,-71,DISPLAY,0,0
21,19628,SUCCESS,101.6827,-69,DISPLAY,0,0
22,20314,SUCCESS,98.1671,-70,DISPLAY,0,0
23,21000,SUCCESS,105.4687,-71,DISPLAY,0,0
24,21686,SUCCESS,101.4123,-70,DISPLAY,0,0
25,22372,SUCCESS,100.1502,-69,DISPLAY,0,0
26,23058,SUCCESS,102.5841,-70,DISPLAY,0,0
27,23743,SUCCESS,100.6010,-75,DISPLAY,0,0
28,24429,SUCCESS,99.1586,-75,DISPLAY,0,0
29,25115,SUCCESS,98.0769,-71,DISPLAY,0,0
30,25801,SUCCESS,101.6827,-76,DISPLAY,0,0
31,26492,SUCCESS,99.0685,-70,DISPLAY,0,0
32,27178,SUCCESS,103.4856,-74,DISPLAY,0,0
33,27863,SUCCESS,99.7897,-75,DISPLAY,0,0
34,28549,SUCCESS,100.0601,-75,DISPLAY,0,0
35,29235,SUCCESS,101.9531,-75,DISPLAY,0,0
36,29922,SUCCESS,101.0517,-72,DISPLAY,0,0
37,30608,SUCCESS,104.4772,-74,DISPLAY,0,0
38,31294,SUCCESS,102.7644,-74,DISPLAY,0,0
39,31980,SUCCESS,100.4207,-75,DISPLAY,0,0
40,32666,SUCCESS,106.7308,-74,DISPLAY,0,0
41,33357,SUCCESS,98.4375,-75,DISPLAY,0,0
42,34043,SUCCESS,100.4207,-73,DISPLAY,0,0
43,34729,SUCCESS,103.9363,-74,DISPLAY,0,0
44,35415,SUCCESS,102.1334,-75,DISPLAY,0,0
45,36102,SUCCESS,97.3558,-75,DISPLAY,0,0
46,36788,SUCCESS,100.7812,-76,DISPLAY,0,0
47,37474,SUCCESS,98.2572,-75,DISPLAY,0,0
48,38160,SUCCESS,97.8966,-75,DISPLAY,0,0
49,38846,SUCCESS,94.4711,-75,DISPLAY,0,0
50,39532,SUCCESS,96.9952,-74,DISPLAY,0,0
51,40223,SUCCESS,96.7248,-74,DISPLAY,0,0
52,40909,SUCCESS,97.8966,-74,DISPLAY,0,0
53,41595,SUCCESS,94.1106,-74,DISPLAY,0,0
54,42281,SUCCESS,95.1022,-74,DISPLAY,0,0
55,42967,SUCCESS,96.0036,-74,DISPLAY,0,0
56,43653,SUCCESS,93.8401,-75,DISPLAY,0,0
57,44339,SUCCESS,95.1022,-74,DISPLAY,0,0
58,45026,SUCCESS,95.7332,-74,DISPLAY,0,0
59,45712,SUCCESS,95.6430,-73,DISPLAY,0,0
60,46398,SUCCESS,98.4375,-72,DISPLAY,0,0
61,47088,SUCCESS,94.5613,-75,DISPLAY,0,0
62,47774,SUCCESS,98.7981,-71,DISPLAY,0,0
63,48460,SUCCESS,91.3161,-75,DISPLAY,0,0
64,49146,SUCCESS,96.6346,-71,DISPLAY,0,0
65,49832,SUCCESS,103.7560,-74,DISPLAY,0,0
66,50519,SUCCESS,95.0120,-71,DISPLAY,0,0
67,51204,SUCCESS,96.9952,-71,DISPLAY,0,0
68,51890,SUCCESS,99.3389,-70,DISPLAY,0,0
69,52576,SUCCESS,100.2404,-71,DISPLAY,0,0
70,53262,SUCCESS,97.3558,-71,DISPLAY,0,0
71,53953,SUCCESS,96.9952,-75,DISPLAY,0,0
72,54639,SUCCESS,98.5276,-70,DISPLAY,0,0
73,55325,SUCCESS,99.0685,-70,DISPLAY,0,0
74,56011,SUCCESS,99.6995,-70,DISPLAY,0,0
75,56696,SUCCESS,97.1755,-70,DISPLAY,0,0
76,57382,SUCCESS,99.8798,-69,DISPLAY,0,0
77,58068,SUCCESS,97.8966,-76,DISPLAY,0,0
78,58754,SUCCESS,95.2824,-75,DISPLAY,0,0
79,59440,SUCCESS,91.2260,-70,DISPLAY,0,0
80,60126,SUCCESS,95.8233,-70,DISPLAY,0,0
81,60817,SUCCESS,97.0853,-71,DISPLAY,0,0
82,61503,SUCCESS,100.9615,-70,DISPLAY,0,0
83,62189,SUCCESS,100.6010,-75,DISPLAY,0,0
84,62875,SUCCESS,101.0517,-71,DISPLAY,0,0
85,63561,SUCCESS,99.8798,-70,DISPLAY,0,0
86,64247,SUCCESS,99.9699,-69,DISPLAY,0,0
87,64933,SUCCESS,99.3389,-70,DISPLAY,0,0
88,65619,SUCCESS,99.3389,-69,DISPLAY,0,0
89,66305,SUCCESS,103.4856,-70,DISPLAY,0,0
90,66991,SUCCESS,96.9050,-70,DISPLAY,0,0
