# CSV_SCHEMA_V=1, FW=0.9-field-hardening, BOARD_ID=0x541BBDD4DB1C, ROLE=INITIATOR, BOOT_MS=0, FREQ=2400.0, BW=406.25, SF=8, CR=7, TXPOWER=12
seq,timestamp_ms,status,raw_distance_m,rssi_dbm,state,consecutive_failures,radio_status_code
1,5908,SUCCESS,309.8257,-88,DISPLAY,0,0
2,6594,SUCCESS,311.8990,-88,DISPLAY,0,0
3,7280,SUCCESS,305.1382,-88,DISPLAY,0,0
4,7966,SUCCESS,305.0481,-88,DISPLAY,0,0
5,8652,SUCCESS,308.3834,-88,DISPLAY,0,0
6,9338,SUCCESS,312.8004,-88,DISPLAY,0,0
7,10024,SUCCESS,305.0481,-89,DISPLAY,0,0
8,10710,SUCCESS,303.7860,-88,DISPLAY,0,0
9,11396,SUCCESS,309.4651,-89,DISPLAY,0,0
10,12082,SUCCESS,312.2596,-89,DISPLAY,0,0
11,12772,SUCCESS,305.0481,-88,DISPLAY,0,0
12,13458,SUCCESS,303.0649,-89,DISPLAY,0,0
13,14144,SUCCESS,309.8257,-88,DISPLAY,0,0
14,14830,SUCCESS,304.8678,-89,DISPLAY,0,0
15,15517,SUCCESS,309.1947,-88,DISPLAY,0,0
16,16203,SUCCESS,303.5156,-89,DISPLAY,0,0
17,16889,SUCCESS,301.8930,-90,DISPLAY,0,0
18,17575,SUCCESS,302.8846,-88,DISPLAY,0,0
19,18261,SUCCESS,304.3269,-89,DISPLAY,0,0
20,18947,SUCCESS,309.0144,-89,DISPLAY,0,0
21,19638,SUCCESS,312.8004,-88,DISPLAY,0,0
22,20324,SUCCESS,310.6370,-89,DISPLAY,0,0
23,21010,SUCCESS,309.3750,-88,DISPLAY,0,0
24,21696,SUCCESS,309.6454,-89,DISPLAY,0,0
25,22382,SUCCESS,311.2680,-90,DISPLAY,0,0
26,23068,SUCCESS,308.4735,-88,DISPLAY,0,0
27,23754,SUCCESS,310.1863,-87,DISPLAY,0,0
28,24440,SUCCESS,308.1129,-88,DISPLAY,0,0
