# CSV_SCHEMA_V=1, FW=0.9-field-hardening, BOARD_ID=0x541BBDD4DB1C, ROLE=INITIATOR, BOOT_MS=0, FREQ=2400.0, BW=406.25, SF=8, CR=7, TXPOWER=12
seq,timestamp_ms,status,raw_distance_m,rssi_dbm,state,consecutive_failures,radio_status_code
1,5910,SUCCESS,312.8906,-87,DISPLAY,0,0
2,6596,SUCCESS,313.7921,-87,DISPLAY,0,0
3,7282,SUCCESS,310.9976,-88,DISPLAY,0,0
4,7968,SUCCESS,308.4735,-88,DISPLAY,0,0
5,8654,SUCCESS,310.4567,-87,DISPLAY,0,0
6,9340,SUCCESS,312.1694,-87,DISPLAY,0,0
7,10026,SUCCESS,313.7921,-87,DISPLAY,0,0
8,10712,SUCCESS,310.1863,-88,DISPLAY,0,0
9,11398,SUCCESS,309.6454,-87,DISPLAY,0,0
10,12084,SUCCESS,310.1863,-87,DISPLAY,0,0
11,12775,SUCCESS,307.9327,-87,DISPLAY,0,0
12,13461,SUCCESS,311.0877,-88,DISPLAY,0,0
13,14147,SUCCESS,312.5300,-88,DISPLAY,0,0
14,14833,SUCCESS,311.6286,-87,DISPLAY,0,0
15,15519,SUCCESS,313.0709,-88,DISPLAY,0,0
16,16205,SUCCESS,313.3413,-88,DISPLAY,0,0
17,16891,SUCCESS,310.8173,-87,DISPLAY,0,0
18,17577,SUCCESS,314.6935,-88,DISPLAY,0,0
19,18263,SUCCESS,309.9158,-88,DISPLAY,0,0
20,18949,SUCCESS,308.5637,-87,DISPLAY,0,0
21,19639,SUCCESS,314.6033,-87,DISPLAY,0,0
22,20325,SUCCESS,314.6935,-87,DISPLAY,0,0
23,21011,SUCCESS,307.2115,-87,DISPLAY,0,0
24,21697,SUCCESS,307.2115,-87,DISPLAY,0,0
25,22383,SUCCESS,308.2031,-87,DISPLAY,0,0
26,23069,SUCCESS,310.8173,-87,DISPLAY,0,0
27,23754,SUCCESS,311.4483,-87,DISPLAY,0,0
28,24440,SUCCESS,306.1298,-87,DISPLAY,0,0
29,25126,SUCCESS,307.4819,-87,DISPLAY,0,0
30,25812,SUCCESS,306.4002,-89,DISPLAY,0,0
31,26503,SUCCESS,309.7356,-89,DISPLAY,0,0
32,27189,SUCCESS,306.4904,-88,DISPLAY,0,0
33,27875,SUCCESS,313.2512,-88,DISPLAY,0,0
34,28561,SUCCESS,311.7187,-88,DISPLAY,0,0
35,29247,SUCCESS,307.0312,-88,DISPLAY,0,0
36,29933,SUCCESS,305.9495,-87,DISPLAY,0,0
37,30619,SUCCESS,306.4904,-86,DISPLAY,0,0
38,31305,SUCCESS,304.8678,-87,DISPLAY,0,0
39,31991,SUCCESS,308.1129,-86,DISPLAY,0,0
40,32678,SUCCESS,308.5637,-86,DISPLAY,0,0
41,33368,SUCCESS,306.6707,-87,DISPLAY,0,0
42,34054,SUCCESS,311.6286,-87,DISPLAY,0,0
43,34740,SUCCESS,307.0312,-87,DISPLAY,0,0
44,35426,SUCCESS,304.4171,-87,DISPLAY,0,0
45,36112,SUCCESS,305.3185,-87,DISPLAY,0,0
46,36798,SUCCESS,307.0312,-87,DISPLAY,0,0
47,37484,SUCCESS,305.4086,-87,DISPLAY,0,0
48,38170,SUCCESS,313.4315,-85,DISPLAY,0,0
49,38857,SUCCESS,309.4651,-88,DISPLAY,0,0
50,39543,SUCCESS,310.5468,-87,DISPLAY,0,0
51,40233,SUCCESS,305.9495,-87,DISPLAY,0,0
52,40919,SUCCESS,310.9074,-86,DISPLAY,0,0
53,41606,SUCCESS,308.9243,-88,DISPLAY,0,0
54,42292,SUCCESS,304.6875,-88,DISPLAY,0,0
55,42978,SUCCESS,306.4904,-86,DISPLAY,0,0
56,43664,SUCCESS,308.4735,-89,DISPLAY,0,0
57,44350,SUCCESS,311.2680,-87,DISPLAY,0,0
58,45036,SUCCESS,308.7440,-86,DISPLAY,0,0
59,45722,SUCCESS,307.2115,-86,DISPLAY,0,0
60,46408,SUCCESS,308.4735,-88,DISPLAY,0,0
61,47099,SUCCESS,307.5721,-88,DISPLAY,0,0
62,47785,SUCCESS,305.9495,-88,DISPLAY,0,0
63,48471,SUCCESS,304.9579,-89,DISPLAY,0,0
64,49157,SUCCESS,307.8425,-88,DISPLAY,0,0
65,49843,SUCCESS,306.2199,-88,DISPLAY,0,0
66,50530,SUCCESS,312.2596,-88,DISPLAY,0,0
67,51216,SUCCESS,309.1046,-88,DISPLAY,0,0
68,51902,SUCCESS,307.6622,-88,DISPLAY,0,0
69,52588,SUCCESS,311.1779,-88,DISPLAY,0,0
70,53274,SUCCESS,314.6935,-87,DISPLAY,0,0
71,53965,SUCCESS,308.2932,-88,DISPLAY,0,0
72,54651,SUCCESS,309.4651,-87,DISPLAY,0,0
73,55337,SUCCESS,312.8004,-86,DISPLAY,0,0
74,56023,SUCCESS,314.4231,-85,DISPLAY,0,0
75,56709,SUCCESS,313.4315,-86,DISPLAY,0,0
76,57395,SUCCESS,306.6707,-87,DISPLAY,0,0
77,58081,SUCCESS,303.5156,-87,DISPLAY,0,0
78,58767,SUCCESS,312.8004,-86,DISPLAY,0,0
79,59453,SUCCESS,309.1046,-87,DISPLAY,0,0
80,60139,SUCCESS,310.3666,-87,DISPLAY,0,0
81,60830,SUCCESS,314.5132,-88,DISPLAY,0,0
82,61516,SUCCESS,312.4399,-85,DISPLAY,0,0
83,62202,SUCCESS,309.5553,-86,DISPLAY,0,0
84,62888,SUCCESS,313.8822,-86,DISPLAY,0,0
