# CSV_SCHEMA_V=1, FW=0.9-field-hardening, BOARD_ID=0x541BBDD4DB1C, ROLE=INITIATOR, BOOT_MS=0, FREQ=2400.0, BW=406.25, SF=8, CR=7, TXPOWER=12
seq,timestamp_ms,status,raw_distance_m,rssi_dbm,state,consecutive_failures,radio_status_code
89,66303,SUCCESS,200.8413,-87,DISPLAY,0,0
90,66989,SUCCESS,200.0300,-87,DISPLAY,0,0
91,67679,SUCCESS,199.7596,-88,DISPLAY,0,0
92,68364,SUCCESS,206.7007,-87,DISPLAY,0,0
93,69050,SUCCESS,207.2416,-86,DISPLAY,0,0
94,69736,SUCCESS,211.6586,-86,DISPLAY,0,0
95,70421,SUCCESS,205.7091,-86,DISPLAY,0,0
96,71107,SUCCESS,205.7091,-86,DISPLAY,0,0
97,71792,SUCCESS,209.1346,-87,DISPLAY,0,0
98,72478,SUCCESS,207.7824,-86,DISPLAY,0,0
99,73163,SUCCESS,209.0444,-86,DISPLAY,0,0
100,73849,SUCCESS,207.3317,-87,DISPLAY,0,0
