# CSV_SCHEMA_V=1, FW=0.9-field-hardening, BOARD_ID=0x541BBDD4DB1C, ROLE=INITIATOR, BOOT_MS=0, FREQ=2400.0, BW=406.25, SF=8, CR=7, TXPOWER=12
seq,timestamp_ms,status,raw_distance_m,rssi_dbm,state,consecutive_failures,radio_status_code
1,5898,SUCCESS,68.5998,-70,DISPLAY,0,0
2,6583,SUCCESS,74.6394,-72,DISPLAY,0,0
3,7269,SUCCESS,71.2139,-71,DISPLAY,0,0
4,7954,SUCCESS,67.8786,-71,DISPLAY,0,0
5,8640,SUCCESS,69.1406,-72,DISPLAY,0,0
6,9326,SUCCESS,71.3942,-70,DISPLAY,0,0
7,10012,SUCCESS,75.8113,-71,DISPLAY,0,0
8,10697,SUCCESS,72.1154,-71,DISPLAY,0,0
9,11383,SUCCESS,70.1322,-72,DISPLAY,0,0
10,12069,SUCCESS,73.0168,-73,DISPLAY,0,0
11,12760,SUCCESS,69.2308,-72,DISPLAY,0,0
12,13446,SUCCESS,62.7404,-72,DISPLAY,0,0
13,14133,SUCCESS,72.8365,-72,DISPLAY,0,0
14,14819,SUCCESS,70.8534,-72,DISPLAY,0,0
15,15505,SUCCESS,74.3690,-73,DISPLAY,0,0
16,16191,SUCCESS,69.6815,-73,DISPLAY,0,0
17,16877,SUCCESS,71.0336,-72,DISPLAY,0,0
18,17563,SUCCESS,73.8281,-72,DISPLAY,0,0
19,18249,SUCCESS,72.2055,-73,DISPLAY,0,0
20,18935,SUCCESS,69.1406,-72,DISPLAY,0,0
21,19626,SUCCESS,67.6082,-73,DISPLAY,0,0
22,20312,SUCCESS,69.9519,-73,DISPLAY,0,0
23,20998,SUCCESS,71.1238,-72,DISPLAY,0,0
24,21684,SUCCESS,70.9435,-70,DISPLAY,0,0
25,22370,SUCCESS,70.8534,-72,DISPLAY,0,0
26,23056,SUCCESS,70.4928,-74,DISPLAY,0,0
27,23742,SUCCESS,72.9267,-73,DISPLAY,0,0
28,24428,SUCCESS,74.5493,-71,DISPLAY,0,0
29,25113,SUCCESS,70.1322,-72,DISPLAY,0,0
30,25799,SUCCESS,70.6731,-70,DISPLAY,0,0
31,26490,SUCCESS,71.4844,-72,DISPLAY,0,0
32,27175,SUCCESS,74.2788,-71,DISPLAY,0,0
33,27861,SUCCESS,69.0505,-71,DISPLAY,0,0
34,28547,SUCCESS,71.8449,-71,DISPLAY,0,0
35,29233,SUCCESS,74.8197,-71,DISPLAY,0,0
36,29919,SUCCESS,75.9014,-71,DISPLAY,0,0
37,30605,SUCCESS,72.9267,-70,DISPLAY,0,0
38,31291,SUCCESS,67.7885,-72,DISPLAY,0,0
39,31976,SUCCESS,68.9603,-71,DISPLAY,0,0
40,32662,SUCCESS,70.5829,-72,DISPLAY,0,0
41,33353,SUCCESS,68.9603,-71,DISPLAY,0,0
42,34039,SUCCESS,72.2957,-63,DISPLAY,0,0
43,34725,SUCCESS,67.8786,-62,DISPLAY,0,0
44,35410,SUCCESS,71.6647,-72,DISPLAY,0,0
45,36096,SUCCESS,71.5745,-62,DISPLAY,0,0
46,36782,SUCCESS,71.3041,-71,DISPLAY,0,0
47,37468,SUCCESS,67.8786,-72,DISPLAY,0,0
48,38154,SUCCESS,71.7548,-72,DISPLAY,0,0
49,38840,SUCCESS,70.4928,-73,DISPLAY,0,0
50,39525,SUCCESS,68.5998,-71,DISPLAY,0,0
51,40216,SUCCESS,68.2392,-72,DISPLAY,0,0
52,40902,SUCCESS,72.0252,-70,DISPLAY,0,0
53,41588,SUCCESS,68.1490,-70,DISPLAY,0,0
54,42274,SUCCESS,63.7320,-70,DISPLAY,0,0
55,42960,SUCCESS,67.9687,-71,DISPLAY,0,0
56,43645,SUCCESS,69.9519,-71,DISPLAY,0,0
57,44331,SUCCESS,66.0757,-76,DISPLAY,0,0
58,45017,SUCCESS,68.4195,-63,DISPLAY,0,0
59,45703,SUCCESS,67.7885,-68,DISPLAY,0,0
60,46389,SUCCESS,66.7067,-69,DISPLAY,0,0
61,47080,SUCCESS,71.6647,-69,DISPLAY,0,0
62,47766,SUCCESS,66.5264,-70,DISPLAY,0,0
63,48452,SUCCESS,70.8534,-67,DISPLAY,0,0
64,49138,SUCCESS,68.9603,-71,DISPLAY,0,0
65,49824,SUCCESS,67.1574,-69,DISPLAY,0,0
66,50510,SUCCESS,70.1322,-67,DISPLAY,0,0
67,51196,SUCCESS,66.8870,-69,DISPLAY,0,0
68,51882,SUCCESS,67.6082,-69,DISPLAY,0,0
69,52568,SUCCESS,69.6815,-68,DISPLAY,0,0
70,53254,SUCCESS,71.8449,-67,DISPLAY,0,0
71,53945,SUCCESS,69.4110,-68,DISPLAY,0,0
72,54631,SUCCESS,69.1406,-67,DISPLAY,0,0
73,55317,SUCCESS,73.7380,-63,DISPLAY,0,0
74,56003,SUCCESS,64.4531,-68,DISPLAY,0,0
75,56689,SUCCESS,70.0421,-67,DISPLAY,0,0
76,57375,SUCCESS,71.9351,-71,DISPLAY,0,0
77,58062,SUCCESS,68.5096,-71,DISPLAY,0,0
78,58748,SUCCESS,64.8137,-71,DISPLAY,0,0
79,59434,SUCCESS,63.9123,-69,DISPLAY,0,0
80,60120,SUCCESS,66.7969,-69,DISPLAY,0,0
81,60810,SUCCESS,66.2560,-68,DISPLAY,0,0
82,61496,SUCCESS,69.6815,-63,DISPLAY,0,0
83,62182,SUCCESS,71.3041,-68,DISPLAY,0,0
84,62868,SUCCESS,73.6478,-67,DISPLAY,0,0
85,63554,SUCCESS,70.7632,-68,DISPLAY,0,0
86,64240,SUCCESS,72.4760,-63,DISPLAY,0,0
87,64926,SUCCESS,68.7800,-67,DISPLAY,0,0
88,65613,SUCCESS,73.1971,-67,DISPLAY,0,0
