# CSV_SCHEMA_V=1, FW=0.9-field-hardening, BOARD_ID=0x541BBDD4DB1C, ROLE=INITIATOR, BOOT_MS=0, FREQ=2400.0, BW=406.25, SF=8, CR=7, TXPOWER=12
seq,timestamp_ms,status,raw_distance_m,rssi_dbm,state,consecutive_failures,radio_status_code
1,5899,SUCCESS,133.0529,-76,DISPLAY,0,0
2,6585,SUCCESS,134.2247,-77,DISPLAY,0,0
3,7271,SUCCESS,131.3401,-77,DISPLAY,0,0
4,7957,SUCCESS,131.2500,-77,DISPLAY,0,0
5,8643,SUCCESS,133.9543,-77,DISPLAY,0,0
6,9329,SUCCESS,131.5204,-77,DISPLAY,0,0
7,10015,SUCCESS,131.8810,-77,DISPLAY,0,0
8,10701,SUCCESS,131.1599,-77,DISPLAY,0,0
9,11387,SUCCESS,131.1599,-75,DISPLAY,0,0
10,12073,SUCCESS,136.3882,-71,DISPLAY,0,0
11,12764,SUCCESS,131.4303,-70,DISPLAY,0,0
12,13450,SUCCESS,136.7488,-75,DISPLAY,0,0
13,14136,SUCCESS,132.0613,-76,DISPLAY,0,0
14,14822,SUCCESS,134.2247,-76,DISPLAY,0,0
15,15508,SUCCESS,134.1346,-76,DISPLAY,0,0
16,16194,SUCCESS,133.5937,-75,DISPLAY,0,0
17,16880,SUCCESS,136.3882,-76,DISPLAY,0,0
18,17566,SUCCESS,134.0445,-77,DISPLAY,0,0
19,18252,SUCCESS,132.8726,-75,DISPLAY,0,0
20,18938,SUCCESS,137.2897,-75,DISPLAY,0,0
21,19628,SUCCESS,136.7488,-75,DISPLAY,0,0
22,20314,SUCCESS,135.3065,-75,DISPLAY,0,0
23,21000,SUCCESS,136.1178,-76,DISPLAY,0,0
24,21686,SUCCESS,136.4783,-75,DISPLAY,0,0
25,22372,SUCCESS,134.0445,-75,DISPLAY,0,0
26,23058,SUCCESS,137.8305,-75,DISPLAY,0,0
27,23744,SUCCESS,135.0360,-75,DISPLAY,0,0
28,24430,SUCCESS,137.0192,-75,DISPLAY,0,0
29,25116,SUCCESS,138.8221,-75,DISPLAY,0,0
30,25802,SUCCESS,138.7320,-76,DISPLAY,0,0
31,26493,SUCCESS,135.3065,-75,DISPLAY,0,0
32,27179,SUCCESS,133.8642,-78,DISPLAY,0,0
33,27865,SUCCESS,136.4783,-75,DISPLAY,0,0
34,28552,SUCCESS,132.9627,-76,DISPLAY,0,0
35,29238,SUCCESS,133.3233,-76,DISPLAY,0,0
36,29924,SUCCESS,132.7824,-76,DISPLAY,0,0
37,30610,SUCCESS,134.7656,-76,DISPLAY,0,0
38,31296,SUCCESS,136.0276,-77,DISPLAY,0,0
39,31982,SUCCESS,135.5769,-77,DISPLAY,0,0
40,32668,SUCCESS,134.9459,-77,DISPLAY,0,0
41,33359,SUCCESS,132.7824,-77,DISPLAY,0,0
42,34045,SUCCESS,134.9459,-76,DISPLAY,0,0
43,34731,SUCCESS,134.0445,-76,DISPLAY,0,0
44,35417,SUCCESS,136.3882,-75,DISPLAY,0,0
45,36103,SUCCESS,134.4952,-77,DISPLAY,0,0
46,36789,SUCCESS,132.0613,-75,DISPLAY,0,0
47,37475,SUCCESS,135.3065,-75,DISPLAY,0,0
48,38161,SUCCESS,132.2416,-76,DISPLAY,0,0
49,38847,SUCCESS,130.8894,-76,DISPLAY,0,0
50,39533,SUCCESS,129.5372,-76,DISPLAY,0,0
51,40224,SUCCESS,131.3401,-76,DISPLAY,0,0
52,40910,SUCCESS,132.9627,-75,DISPLAY,0,0
53,41596,SUCCESS,130.1683,-75,DISPLAY,0,0
54,42282,SUCCESS,128.9964,-75,DISPLAY,0,0
55,42968,SUCCESS,128.9964,-75,DISPLAY,0,0
56,43654,SUCCESS,130.9796,-76,DISPLAY,0,0
57,44340,SUCCESS,131.0697,-76,DISPLAY,0,0
58,45026,SUCCESS,130.7993,-71,DISPLAY,0,0
59,45711,SUCCESS,131.2500,-76,DISPLAY,0,0
60,46397,SUCCESS,133.8642,-77,DISPLAY,0,0
61,47088,SUCCESS,133.7740,-77,DISPLAY,0,0
62,47774,SUCCESS,134.0445,-75,DISPLAY,0,0
63,48460,SUCCESS,136.8389,-76,DISPLAY,0,0
64,49146,SUCCESS,134.0445,-76,DISPLAY,0,0
65,49832,SUCCESS,134.1346,-70,DISPLAY,0,0
66,50518,SUCCESS,136.6586,-71,DISPLAY,0,0
67,51204,SUCCESS,134.2247,-71,DISPLAY,0,0
68,51890,SUCCESS,134.9459,-71,DISPLAY,0,0
69,52575,SUCCESS,137.1094,-71,DISPLAY,0,0
70,53261,SUCCESS,137.5601,-71,DISPLAY,0,0
71,53952,SUCCESS,134.9459,-76,DISPLAY,0,0
72,54637,SUCCESS,135.3065,-70,DISPLAY,0,0
73,55323,SUCCESS,137.5601,-77,DISPLAY,0,0
74,56009,SUCCESS,132.1514,-76,DISPLAY,0,0
75,56695,SUCCESS,130.4387,-70,DISPLAY,0,0
76,57381,SUCCESS,130.9796,-76,DISPLAY,0,0
77,58067,SUCCESS,134.0445,-76,DISPLAY,0,0
78,58752,SUCCESS,134.3149,-76,DISPLAY,0,0
79,59438,SUCCESS,134.6755,-76,DISPLAY,0,0
80,60124,SUCCESS,135.2163,-76,DISPLAY,0,0
81,60814,SUCCESS,132.6923,-70,DISPLAY,0,0
82,61499,SUCCESS,132.7824,-70,DISPLAY,0,0
83,62184,SUCCESS,134.0445,-70,DISPLAY,0,0
84,62870,SUCCESS,135.1262,-70,DISPLAY,0,0
85,63555,SUCCESS,130.8894,-70,DISPLAY,0,0
