# CSV_SCHEMA_V=1, FW=0.9-field-hardening, BOARD_ID=0x541BBDD4DB1C, ROLE=INITIATOR, BOOT_MS=0, FREQ=2400.0, BW=1625.00, SF=8, CR=7, TXPOWER=12
seq,timestamp_ms,status,raw_distance_m,rssi_dbm,state,consecutive_failures,radio_status_code
1,5904,SUCCESS,239.8738,-88,DISPLAY,0,0
2,6560,SUCCESS,241.0457,-89,DISPLAY,0,0
3,7215,SUCCESS,240.9104,-88,DISPLAY,0,0
4,7871,SUCCESS,251.2094,-91,DISPLAY,0,0
5,8527,SUCCESS,245.7106,-92,DISPLAY,0,0
6,9183,SUCCESS,248.0318,-91,DISPLAY,0,0
7,9838,SUCCESS,245.8233,-90,DISPLAY,0,0
8,10494,SUCCESS,240.8428,-91,DISPLAY,0,0
9,11149,SUCCESS,245.5754,-89,DISPLAY,0,0
10,11805,SUCCESS,246.9050,-90,DISPLAY,0,0
11,12466,SUCCESS,245.9134,-90,DISPLAY,0,0
12,13122,SUCCESS,247.6262,-91,DISPLAY,0,0
13,13777,SUCCESS,248.2346,-90,DISPLAY,0,0
14,14432,SUCCESS,248.1220,-90,DISPLAY,0,0
15,15088,SUCCESS,246.9952,-89,DISPLAY,0,0
16,15743,SUCCESS,246.0937,-88,DISPLAY,0,0
17,16398,SUCCESS,245.3500,-88,DISPLAY,0,0
18,17053,SUCCESS,245.1923,-89,DISPLAY,0,0
19,17709,SUCCESS,244.9219,-88,DISPLAY,0,0
20,18364,SUCCESS,242.1950,-88,DISPLAY,0,0
21,19024,SUCCESS,244.8317,-89,DISPLAY,0,0
22,19679,SUCCESS,246.5670,-88,DISPLAY,0,0
23,20334,SUCCESS,244.6965,-89,DISPLAY,0,0
24,20989,SUCCESS,240.9780,-89,DISPLAY,0,0
25,21645,SUCCESS,244.2458,-88,DISPLAY,0,0
26,22300,SUCCESS,242.9387,-87,DISPLAY,0,0
27,22955,SUCCESS,241.5414,-88,DISPLAY,0,0
28,23611,SUCCESS,242.6908,-89,DISPLAY,0,0
29,24266,SUCCESS,243.2542,-88,DISPLAY,0,0
30,24921,SUCCESS,243.9979,-90,DISPLAY,0,0
31,25581,SUCCESS,242.4880,-89,DISPLAY,0,0
32,26237,SUCCESS,243.0739,-89,DISPLAY,0,0
33,26892,SUCCESS,246.6346,-90,DISPLAY,0,0
34,27546,SUCCESS,241.9922,-89,DISPLAY,0,0
35,28201,SUCCESS,244.2683,-89,DISPLAY,0,0
36,28856,SUCCESS,244.6289,-89,DISPLAY,0,0
37,29511,SUCCESS,245.3726,-90,DISPLAY,0,0
38,30166,SUCCESS,243.3669,-89,DISPLAY,0,0
39,30822,SUCCESS,243.5922,-89,DISPLAY,0,0
40,31477,SUCCESS,243.6598,-91,DISPLAY,0,0
41,32136,SUCCESS,239.4681,-90,DISPLAY,0,0
42,32791,SUCCESS,238.7244,-90,DISPLAY,0,0
43,33446,SUCCESS,238.7244,-90,DISPLAY,0,0
44,34101,SUCCESS,237.9357,-89,DISPLAY,0,0
45,34756,SUCCESS,237.9131,-88,DISPLAY,0,0
46,35411,SUCCESS,243.5697,-89,DISPLAY,0,0
47,36066,SUCCESS,245.2599,-88,DISPLAY,0,0
48,36721,SUCCESS,244.8317,-88,DISPLAY,0,0
49,37376,SUCCESS,243.3443,-89,DISPLAY,0,0
50,38031,SUCCESS,242.0372,-89,DISPLAY,0,0
51,38690,SUCCESS,240.4597,-89,DISPLAY,0,0
52,39346,SUCCESS,240.5949,-88,DISPLAY,0,0
53,40001,SUCCESS,242.1725,-90,DISPLAY,0,0
54,40656,SUCCESS,242.1950,-88,DISPLAY,0,0
55,41310,SUCCESS,243.9528,-88,DISPLAY,0,0
56,41965,SUCCESS,238.5667,-89,DISPLAY,0,0
57,42620,SUCCESS,237.4399,-89,DISPLAY,0,0
58,43275,SUCCESS,238.6794,-90,DISPLAY,0,0
59,43930,SUCCESS,238.3413,-89,DISPLAY,0,0
60,44585,SUCCESS,240.7527,-89,DISPLAY,0,0
61,45245,SUCCESS,241.5189,-89,DISPLAY,0,0
62,45901,SUCCESS,241.0457,-89,DISPLAY,0,0
63,46555,SUCCESS,241.6091,-88,DISPLAY,0,0
64,47210,SUCCESS,244.5838,-89,DISPLAY,0,0
65,47865,SUCCESS,241.8569,-88,DISPLAY,0,0
66,48520,SUCCESS,241.4062,-90,DISPLAY,0,0
67,49175,SUCCESS,243.4570,-89,DISPLAY,0,0
68,49830,SUCCESS,241.6992,-90,DISPLAY,0,0
69,50485,SUCCESS,243.7500,-88,DISPLAY,0,0
70,51140,SUCCESS,242.1950,-89,DISPLAY,0,0
71,51800,SUCCESS,242.9612,-88,DISPLAY,0,0
72,52455,SUCCESS,241.4062,-89,DISPLAY,0,0
73,53110,SUCCESS,242.6908,-89,DISPLAY,0,0
74,53765,SUCCESS,245.0345,-88,DISPLAY,0,0
75,54420,SUCCESS,241.9471,-89,DISPLAY,0,0
76,55075,SUCCESS,242.8035,-90,DISPLAY,0,0
77,55730,SUCCESS,242.8711,-90,DISPLAY,0,0
78,56385,SUCCESS,241.4738,-88,DISPLAY,0,0
79,57040,SUCCESS,244.2007,-88,DISPLAY,0,0
80,57695,SUCCESS,242.6232,-89,DISPLAY,0,0
81,58354,SUCCESS,245.3500,-88,DISPLAY,0,0
82,59010,SUCCESS,243.6373,-88,DISPLAY,0,0
83,59665,SUCCESS,243.0063,-89,DISPLAY,0,0
84,60320,SUCCESS,242.0823,-89,DISPLAY,0,0
85,60975,SUCCESS,241.0457,-89,DISPLAY,0,0
86,61630,SUCCESS,241.6541,-90,DISPLAY,0,0
87,62285,SUCCESS,242.9837,-89,DISPLAY,0,0
88,62940,SUCCESS,245.0796,-89,DISPLAY,0,0
89,63596,SUCCESS,242.1725,-89,DISPLAY,0,0
90,64251,SUCCESS,242.8936,-89,DISPLAY,0,0
91,64911,SUCCESS,244.4937,-87,DISPLAY,0,0
92,65566,SUCCESS,242.6457,-91,DISPLAY,0,0
93,66221,SUCCESS,241.0907,-89,DISPLAY,0,0
94,66876,SUCCESS,245.8909,-88,DISPLAY,0,0
95,67532,SUCCESS,243.4796,-89,DISPLAY,0,0
96,68187,SUCCESS,245.1698,-88,DISPLAY,0,0
97,68842,SUCCESS,246.9050,-88,DISPLAY,0,0
98,69497,SUCCESS,242.5781,-89,DISPLAY,0,0
99,70152,SUCCESS,243.7725,-89,DISPLAY,0,0
100,70807,SUCCESS,245.5754,-89,DISPLAY,0,0
101,71468,SUCCESS,244.1331,-88,DISPLAY,0,0
102,72123,SUCCESS,242.0823,-88,DISPLAY,0,0
103,72778,SUCCESS,242.4880,-88,DISPLAY,0,0
104,73433,SUCCESS,244.9669,-88,DISPLAY,0,0
105,74088,SUCCESS,242.7809,-89,DISPLAY,0,0
106,74743,SUCCESS,244.6289,-89,DISPLAY,0,0
107,75399,SUCCESS,244.4261,-89,DISPLAY,0,0
108,76054,SUCCESS,244.6740,-88,DISPLAY,0,0
109,76709,SUCCESS,245.3500,-88,DISPLAY,0,0
110,77364,SUCCESS,243.9979,-88,DISPLAY,0,0
