# CSV_SCHEMA_V=1, FW=0.9-field-hardening, BOARD_ID=0x541BBDD4DB1C, ROLE=INITIATOR, BOOT_MS=0, FREQ=2400.0, BW=1625.00, SF=8, CR=7, TXPOWER=12
seq,timestamp_ms,status,raw_distance_m,rssi_dbm,state,consecutive_failures,radio_status_code
49,37396,SUCCESS,302.7719,-90,DISPLAY,0,0
50,38051,SUCCESS,300.9916,-89,DISPLAY,0,0
51,38712,SUCCESS,300.3380,-91,DISPLAY,0,0
52,39368,SUCCESS,299.9098,-90,DISPLAY,0,0
53,40023,SUCCESS,300.2253,-90,DISPLAY,0,0
54,40678,SUCCESS,299.4366,-91,DISPLAY,0,0
55,41334,SUCCESS,299.5042,-91,DISPLAY,0,0
56,41989,SUCCESS,299.7971,-89,DISPLAY,0,0
57,42645,SUCCESS,297.6788,-92,DISPLAY,0,0
58,43300,SUCCESS,298.1520,-91,DISPLAY,0,0
59,43955,SUCCESS,300.9240,-89,DISPLAY,0,0
60,44610,SUCCESS,299.3915,-89,DISPLAY,0,0
61,45271,SUCCESS,297.5435,-92,DISPLAY,0,0
62,45926,SUCCESS,296.9351,-92,DISPLAY,0,0
63,46581,SUCCESS,299.0760,-90,DISPLAY,0,0
64,47236,SUCCESS,299.0309,-90,DISPLAY,0,0
65,47891,SUCCESS,300.5408,-90,DISPLAY,0,0
66,48547,SUCCESS,300.5183,-90,DISPLAY,0,0
67,49202,SUCCESS,299.1211,-91,DISPLAY,0,0
68,49857,SUCCESS,299.2112,-93,DISPLAY,0,0
69,50512,SUCCESS,300.1803,-88,DISPLAY,0,0
70,51168,SUCCESS,298.3098,-90,DISPLAY,0,0
71,51827,SUCCESS,297.4083,-89,DISPLAY,0,0
72,52482,SUCCESS,296.4618,-91,DISPLAY,0,0
73,53137,SUCCESS,297.9492,-91,DISPLAY,0,0
74,53792,SUCCESS,298.2422,-91,DISPLAY,0,0
75,54448,SUCCESS,299.1887,-90,DISPLAY,0,0
76,55103,SUCCESS,298.8732,-90,DISPLAY,0,0
77,55758,SUCCESS,300.2479,-89,DISPLAY,0,0
78,56413,SUCCESS,296.5520,-89,DISPLAY,0,0
79,57068,SUCCESS,297.9041,-89,DISPLAY,0,0
80,57723,SUCCESS,299.3690,-91,DISPLAY,0,0
81,58384,SUCCESS,299.3464,-91,DISPLAY,0,0
82,59039,SUCCESS,299.3464,-89,DISPLAY,0,0
83,59694,SUCCESS,300.8338,-91,DISPLAY,0,0
84,60349,SUCCESS,298.3098,-91,DISPLAY,0,0
85,61004,SUCCESS,298.2196,-90,DISPLAY,0,0
86,61659,SUCCESS,301.1718,-90,DISPLAY,0,0
87,62314,SUCCESS,300.5859,-90,DISPLAY,0,0
88,62969,SUCCESS,299.9774,-91,DISPLAY,0,0
89,63624,SUCCESS,299.8873,-90,DISPLAY,0,0
90,64279,SUCCESS,299.7296,-89,DISPLAY,0,0
91,64939,SUCCESS,298.4450,-90,DISPLAY,0,0
92,65594,SUCCESS,298.0844,-91,DISPLAY,0,0
93,66249,SUCCESS,299.7296,-90,DISPLAY,0,0
94,66904,SUCCESS,297.9717,-90,DISPLAY,0,0
95,67559,SUCCESS,300.0676,-90,DISPLAY,0,0
96,68214,SUCCESS,297.7464,-90,DISPLAY,0,0
97,68869,SUCCESS,297.4309,-91,DISPLAY,0,0
98,69524,SUCCESS,297.9041,-90,DISPLAY,0,0
99,70179,SUCCESS,299.3239,-90,DISPLAY,0,0
100,70834,SUCCESS,297.3633,-92,DISPLAY,0,0
101,71494,SUCCESS,300.2028,-93,DISPLAY,0,0
102,72149,SUCCESS,298.7830,-90,DISPLAY,0,0
103,72805,SUCCESS,299.6394,-90,DISPLAY,0,0
104,73460,SUCCESS,297.9492,-90,DISPLAY,0,0
105,74114,SUCCESS,298.8957,-89,DISPLAY,0,0
106,74770,SUCCESS,296.1012,-91,DISPLAY,0,0
107,75424,SUCCESS,296.9576,-92,DISPLAY,0,0
108,76079,SUCCESS,299.9324,-92,DISPLAY,0,0
109,76734,SUCCESS,299.5267,-90,DISPLAY,0,0
110,77389,SUCCESS,297.5886,-90,DISPLAY,0,0
111,78049,SUCCESS,299.0535,-91,DISPLAY,0,0
112,78704,SUCCESS,299.4591,-91,DISPLAY,0,0
113,79359,SUCCESS,298.4225,-92,DISPLAY,0,0
114,80014,SUCCESS,297.4760,-91,DISPLAY,0,0
115,80669,SUCCESS,298.9182,-89,DISPLAY,0,0
116,81324,SUCCESS,298.7154,-89,DISPLAY,0,0
117,81979,SUCCESS,303.0198,-89,DISPLAY,0,0
118,82634,SUCCESS,300.6535,-90,DISPLAY,0,0
119,83289,SUCCESS,300.3380,-93,DISPLAY,0,0
120,83944,SUCCESS,301.3296,-91,DISPLAY,0,0
121,84604,SUCCESS,300.9014,-89,DISPLAY,0,0
122,85259,SUCCESS,299.2563,-89,DISPLAY,0,0
123,85914,SUCCESS,299.6169,-90,DISPLAY,0,0
124,86569,SUCCESS,299.4366,-92,DISPLAY,0,0
125,87224,SUCCESS,301.4874,-90,DISPLAY,0,0
126,87879,SUCCESS,301.0592,-91,DISPLAY,0,0
127,88534,SUCCESS,298.5577,-91,DISPLAY,0,0
128,89189,SUCCESS,299.2563,-92,DISPLAY,0,0
129,89844,SUCCESS,298.9408,-93,DISPLAY,0,0
130,90499,SUCCESS,299.9549,-93,DISPLAY,0,0
