# CSV_SCHEMA_V=1, FW=0.9-field-hardening, BOARD_ID=0x541BBDD4DB1C, ROLE=INITIATOR, BOOT_MS=0, FREQ=2400.0, BW=1625.00, SF=8, CR=7, TXPOWER=12
seq,timestamp_ms,status,raw_distance_m,rssi_dbm,state,consecutive_failures,radio_status_code
1,5906,SUCCESS,297.8816,-89,DISPLAY,0,0
2,6561,SUCCESS,299.3690,-92,DISPLAY,0,0
3,7217,SUCCESS,301.3521,-89,DISPLAY,0,0
4,7873,SUCCESS,299.6619,-90,DISPLAY,0,0
5,8528,SUCCESS,299.9324,-92,DISPLAY,0,0
6,9184,SUCCESS,298.0619,-93,DISPLAY,0,0
7,9839,SUCCESS,300.9690,-90,DISPLAY,0,0
8,10495,SUCCESS,300.8113,-89,DISPLAY,0,0
9,11151,SUCCESS,301.6451,-89,DISPLAY,0,0
10,11806,SUCCESS,301.8029,-88,DISPLAY,0,0
11,12467,SUCCESS,301.7578,-89,DISPLAY,0,0
12,13123,SUCCESS,302.2310,-90,DISPLAY,0,0
13,13779,SUCCESS,301.6676,-90,DISPLAY,0,0
14,14434,SUCCESS,298.8056,-90,DISPLAY,0,0
15,15090,SUCCESS,298.8056,-91,DISPLAY,0,0
16,15746,SUCCESS,301.1493,-90,DISPLAY,0,0
17,16402,SUCCESS,299.1887,-90,DISPLAY,0,0
18,17057,SUCCESS,301.0592,-90,DISPLAY,0,0
19,17713,SUCCESS,298.7379,-90,DISPLAY,0,0
20,18369,SUCCESS,298.9182,-89,DISPLAY,0,0
21,19029,SUCCESS,300.1352,-89,DISPLAY,0,0
22,19685,SUCCESS,300.4056,-90,DISPLAY,0,0
23,20341,SUCCESS,300.2479,-89,DISPLAY,0,0
24,20997,SUCCESS,296.4843,-91,DISPLAY,0,0
25,21652,SUCCESS,299.3464,-91,DISPLAY,0,0
26,22308,SUCCESS,299.5943,-92,DISPLAY,0,0
27,22964,SUCCESS,296.0336,-91,DISPLAY,0,0
28,23619,SUCCESS,297.2055,-90,DISPLAY,0,0
29,24275,SUCCESS,299.1211,-91,DISPLAY,0,0
30,24930,SUCCESS,302.0508,-90,DISPLAY,0,0
31,25591,SUCCESS,300.8113,-90,DISPLAY,0,0
32,26247,SUCCESS,300.6761,-89,DISPLAY,0,0
33,26902,SUCCESS,299.3690,-91,DISPLAY,0,0
34,27558,SUCCESS,298.4675,-91,DISPLAY,0,0
35,28214,SUCCESS,298.3098,-89,DISPLAY,0,0
36,28869,SUCCESS,300.9240,-91,DISPLAY,0,0
37,29525,SUCCESS,299.8197,-91,DISPLAY,0,0
38,30180,SUCCESS,299.3915,-89,DISPLAY,0,0
39,30836,SUCCESS,300.2028,-90,DISPLAY,0,0
40,31492,SUCCESS,300.3831,-91,DISPLAY,0,0
41,32152,SUCCESS,297.5886,-90,DISPLAY,0,0
42,32807,SUCCESS,301.3521,-90,DISPLAY,0,0
43,33463,SUCCESS,301.6902,-91,DISPLAY,0,0
44,34118,SUCCESS,301.0141,-91,DISPLAY,0,0
45,34774,SUCCESS,300.3606,-88,DISPLAY,0,0
