# CSV_SCHEMA_V=1, FW=0.9-field-hardening, BOARD_ID=0x541BBDD4DB1C, ROLE=INITIATOR, BOOT_MS=0, FREQ=2400.0, BW=1625.00, SF=8, CR=7, TXPOWER=12
seq,timestamp_ms,status,raw_distance_m,rssi_dbm,state,consecutive_failures,radio_status_code
35,28209,SUCCESS,179.7701,-82,DISPLAY,0,0
36,28864,SUCCESS,181.3702,-82,DISPLAY,0,0
37,29520,SUCCESS,181.5955,-81,DISPLAY,0,0
38,30176,SUCCESS,180.7166,-81,DISPLAY,0,0
39,30831,SUCCESS,181.8885,-82,DISPLAY,0,0
40,31487,SUCCESS,182.2491,-82,DISPLAY,0,0
41,32147,SUCCESS,180.0631,-82,DISPLAY,0,0
42,32802,SUCCESS,182.6998,-82,DISPLAY,0,0
43,33458,SUCCESS,181.7533,-83,DISPLAY,0,0
44,34114,SUCCESS,181.5505,-81,DISPLAY,0,0
45,34769,SUCCESS,180.0406,-83,DISPLAY,0,0
46,35425,SUCCESS,179.2743,-82,DISPLAY,0,0
47,36080,SUCCESS,182.0463,-83,DISPLAY,0,0
48,36736,SUCCESS,181.5730,-81,DISPLAY,0,0
49,37392,SUCCESS,180.6716,-82,DISPLAY,0,0
50,38047,SUCCESS,180.1082,-83,DISPLAY,0,0
51,38708,SUCCESS,180.8068,-81,DISPLAY,0,0
52,39364,SUCCESS,179.6349,-84,DISPLAY,0,0
53,40019,SUCCESS,181.5955,-83,DISPLAY,0,0
54,40675,SUCCESS,180.4462,-82,DISPLAY,0,0
55,41330,SUCCESS,179.9955,-84,DISPLAY,0,0
56,41986,SUCCESS,179.7926,-84,DISPLAY,0,0
57,42642,SUCCESS,179.2067,-83,DISPLAY,0,0
58,43297,SUCCESS,181.5505,-82,DISPLAY,0,0
59,43953,SUCCESS,180.6716,-83,DISPLAY,0,0
60,44608,SUCCESS,181.7984,-81,DISPLAY,0,0
61,45269,SUCCESS,179.4546,-83,DISPLAY,0,0
62,45924,SUCCESS,181.4829,-82,DISPLAY,0,0
63,46580,SUCCESS,181.7308,-81,DISPLAY,0,0
64,47235,SUCCESS,182.1139,-83,DISPLAY,0,0
65,47891,SUCCESS,180.1532,-84,DISPLAY,0,0
66,48546,SUCCESS,180.8744,-83,DISPLAY,0,0
67,49202,SUCCESS,181.0321,-82,DISPLAY,0,0
68,49857,SUCCESS,181.5054,-82,DISPLAY,0,0
69,50512,SUCCESS,180.9645,-83,DISPLAY,0,0
70,51168,SUCCESS,182.2491,-83,DISPLAY,0,0
71,51827,SUCCESS,181.4603,-83,DISPLAY,0,0
72,52483,SUCCESS,179.4546,-83,DISPLAY,0,0
73,53138,SUCCESS,182.8125,-82,DISPLAY,0,0
74,53793,SUCCESS,181.4153,-82,DISPLAY,0,0
75,54448,SUCCESS,182.1815,-82,DISPLAY,0,0
76,55103,SUCCESS,180.0406,-83,DISPLAY,0,0
77,55758,SUCCESS,181.1448,-82,DISPLAY,0,0
78,56414,SUCCESS,181.3476,-83,DISPLAY,0,0
79,57069,SUCCESS,181.0096,-82,DISPLAY,0,0
80,57724,SUCCESS,181.1223,-83,DISPLAY,0,0
81,58383,SUCCESS,180.8068,-82,DISPLAY,0,0
82,59038,SUCCESS,182.2716,-82,DISPLAY,0,0
83,59693,SUCCESS,182.3618,-81,DISPLAY,0,0
84,60348,SUCCESS,179.6800,-82,DISPLAY,0,0
85,61003,SUCCESS,181.8885,-82,DISPLAY,0,0
86,61659,SUCCESS,180.1082,-82,DISPLAY,0,0
87,62314,SUCCESS,180.8068,-84,DISPLAY,0,0
88,62969,SUCCESS,180.6490,-82,DISPLAY,0,0
89,63624,SUCCESS,181.1899,-83,DISPLAY,0,0
90,64279,SUCCESS,182.8350,-82,DISPLAY,0,0
91,64940,SUCCESS,180.2659,-82,DISPLAY,0,0
92,65595,SUCCESS,182.7223,-83,DISPLAY,0,0
93,66250,SUCCESS,179.7701,-83,DISPLAY,0,0
94,66905,SUCCESS,178.5532,-83,DISPLAY,0,0
95,67560,SUCCESS,180.1758,-82,DISPLAY,0,0
96,68215,SUCCESS,181.2350,-83,DISPLAY,0,0
97,68870,SUCCESS,181.2124,-83,DISPLAY,0,0
98,69525,SUCCESS,180.2434,-83,DISPLAY,0,0
99,70180,SUCCESS,181.8885,-82,DISPLAY,0,0
100,70835,SUCCESS,181.3251,-81,DISPLAY,0,0
101,71496,SUCCESS,179.9955,-82,DISPLAY,0,0
102,72151,SUCCESS,181.8434,-81,DISPLAY,0,0
103,72806,SUCCESS,179.9053,-83,DISPLAY,0,0
104,73461,SUCCESS,181.7308,-82,DISPLAY,0,0
105,74116,SUCCESS,179.0715,-82,DISPLAY,0,0
106,74772,SUCCESS,181.9561,-81,DISPLAY,0,0
107,75427,SUCCESS,180.5814,-83,DISPLAY,0,0
108,76082,SUCCESS,178.7785,-82,DISPLAY,0,0
109,76737,SUCCESS,179.1842,-83,DISPLAY,0,0
110,77392,SUCCESS,180.2434,-82,DISPLAY,0,0
