# CSV_SCHEMA_V=1, FW=0.9-field-hardening, BOARD_ID=0x541BBDD4DB1C, ROLE=INITIATOR, BOOT_MS=0, FREQ=2400.0, BW=1625.00, SF=8, CR=7, TXPOWER=12
seq,timestamp_ms,status,raw_distance_m,rssi_dbm,state,consecutive_failures,radio_status_code
1,5898,SUCCESS,31.7308,-70,DISPLAY,0,0
2,6553,SUCCESS,31.2350,-69,DISPLAY,0,0
3,7208,SUCCESS,31.1899,-70,DISPLAY,0,0
4,7863,SUCCESS,28.4856,-69,DISPLAY,0,0
5,8518,SUCCESS,28.1475,-68,DISPLAY,0,0
6,9173,SUCCESS,29.1166,-68,DISPLAY,0,0
7,9828,SUCCESS,30.3561,-68,DISPLAY,0,0
8,10483,SUCCESS,30.5364,-68,DISPLAY,0,0
9,11138,SUCCESS,29.1842,-69,DISPLAY,0,0
10,11793,SUCCESS,29.6124,-69,DISPLAY,0,0
11,12452,SUCCESS,29.3419,-69,DISPLAY,0,0
12,13107,SUCCESS,29.5898,-69,DISPLAY,0,0
13,13762,SUCCESS,28.2377,-69,DISPLAY,0,0
14,14418,SUCCESS,28.0123,-69,DISPLAY,0,0
15,15073,SUCCESS,29.4321,-69,DISPLAY,0,0
16,15728,SUCCESS,28.9363,-68,DISPLAY,0,0
17,16383,SUCCESS,29.4546,-69,DISPLAY,0,0
18,17038,SUCCESS,29.7476,-68,DISPLAY,0,0
19,17693,SUCCESS,28.6884,-69,DISPLAY,0,0
20,18348,SUCCESS,28.7560,-69,DISPLAY,0,0
21,19007,SUCCESS,30.3561,-71,DISPLAY,0,0
22,19663,SUCCESS,29.4772,-69,DISPLAY,0,0
23,20318,SUCCESS,28.9363,-70,DISPLAY,0,0
24,20973,SUCCESS,30.4237,-70,DISPLAY,0,0
25,21628,SUCCESS,30.1082,-70,DISPLAY,0,0
26,22283,SUCCESS,30.1082,-70,DISPLAY,0,0
27,22939,SUCCESS,31.2575,-68,DISPLAY,0,0
28,23594,SUCCESS,29.9955,-71,DISPLAY,0,0
29,24249,SUCCESS,29.9053,-72,DISPLAY,0,0
30,24905,SUCCESS,29.6574,-69,DISPLAY,0,0
31,25565,SUCCESS,28.5081,-70,DISPLAY,0,0
32,26220,SUCCESS,29.7025,-71,DISPLAY,0,0
33,26876,SUCCESS,28.1025,-70,DISPLAY,0,0
34,27531,SUCCESS,30.1082,-70,DISPLAY,0,0
35,28187,SUCCESS,30.1532,-70,DISPLAY,0,0
36,28843,SUCCESS,29.3194,-70,DISPLAY,0,0
37,29498,SUCCESS,30.1307,-70,DISPLAY,0,0
38,30154,SUCCESS,29.1617,-70,DISPLAY,0,0
39,30810,SUCCESS,29.6574,-70,DISPLAY,0,0
40,31465,SUCCESS,29.7701,-70,DISPLAY,0,0
41,32126,SUCCESS,30.5138,-70,DISPLAY,0,0
42,32782,SUCCESS,29.4096,-70,DISPLAY,0,0
43,33438,SUCCESS,29.4772,-71,DISPLAY,0,0
44,34093,SUCCESS,30.0406,-71,DISPLAY,0,0
45,34749,SUCCESS,30.6040,-70,DISPLAY,0,0
46,35405,SUCCESS,30.8969,-70,DISPLAY,0,0
47,36061,SUCCESS,30.9195,-71,DISPLAY,0,0
48,36717,SUCCESS,29.4546,-71,DISPLAY,0,0
49,37372,SUCCESS,30.1082,-71,DISPLAY,0,0
50,38028,SUCCESS,29.0715,-70,DISPLAY,0,0
51,38689,SUCCESS,29.0940,-72,DISPLAY,0,0
52,39345,SUCCESS,30.6490,-71,DISPLAY,0,0
53,40001,SUCCESS,28.7335,-70,DISPLAY,0,0
54,40656,SUCCESS,30.6716,-70,DISPLAY,0,0
55,41312,SUCCESS,29.3870,-69,DISPLAY,0,0
56,41968,SUCCESS,30.4011,-70,DISPLAY,0,0
57,42623,SUCCESS,30.0631,-69,DISPLAY,0,0
58,43279,SUCCESS,29.2969,-68,DISPLAY,0,0
59,43935,SUCCESS,29.2518,-70,DISPLAY,0,0
60,44590,SUCCESS,29.9730,-70,DISPLAY,0,0
61,45251,SUCCESS,30.3110,-70,DISPLAY,0,0
62,45906,SUCCESS,29.2067,-69,DISPLAY,0,0
63,46562,SUCCESS,29.8377,-70,DISPLAY,0,0
64,47217,SUCCESS,30.7166,-70,DISPLAY,0,0
65,47873,SUCCESS,29.9730,-70,DISPLAY,0,0
66,48528,SUCCESS,30.7617,-70,DISPLAY,0,0
67,49184,SUCCESS,30.4462,-69,DISPLAY,0,0
68,49839,SUCCESS,29.7927,-69,DISPLAY,0,0
69,50495,SUCCESS,29.0039,-70,DISPLAY,0,0
70,51150,SUCCESS,28.6884,-70,DISPLAY,0,0
71,51811,SUCCESS,29.4997,-70,DISPLAY,0,0
72,52466,SUCCESS,29.3645,-70,DISPLAY,0,0
73,53122,SUCCESS,30.2885,-70,DISPLAY,0,0
74,53777,SUCCESS,29.4546,-71,DISPLAY,0,0
75,54433,SUCCESS,30.6490,-71,DISPLAY,0,0
76,55088,SUCCESS,30.3110,-69,DISPLAY,0,0
77,55744,SUCCESS,28.7335,-71,DISPLAY,0,0
78,56399,SUCCESS,29.6349,-69,DISPLAY,0,0
79,57055,SUCCESS,29.3419,-70,DISPLAY,0,0
80,57710,SUCCESS,30.2209,-68,DISPLAY,0,0
81,58371,SUCCESS,30.0406,-70,DISPLAY,0,0
82,59026,SUCCESS,28.8236,-70,DISPLAY,0,0
83,59682,SUCCESS,31.1448,-71,DISPLAY,0,0
84,60337,SUCCESS,31.5505,-69,DISPLAY,0,0
85,60993,SUCCESS,30.4462,-69,DISPLAY,0,0
86,61648,SUCCESS,32.3843,-70,DISPLAY,0,0
87,62304,SUCCESS,30.0180,-70,DISPLAY,0,0
88,62959,SUCCESS,30.9420,-69,DISPLAY,0,0
89,63615,SUCCESS,30.4011,-70,DISPLAY,0,0
90,64270,SUCCESS,30.4462,-71,DISPLAY,0,0
91,64931,SUCCESS,29.6124,-70,DISPLAY,0,0
92,65586,SUCCESS,29.5673,-69,DISPLAY,0,0
93,66242,SUCCESS,29.8603,-68,DISPLAY,0,0
94,66897,SUCCESS,31.3026,-69,DISPLAY,0,0
95,67552,SUCCESS,28.5306,-71,DISPLAY,0,0
96,68208,SUCCESS,29.1842,-71,DISPLAY,0,0
97,68864,SUCCESS,29.7701,-69,DISPLAY,0,0
98,69519,SUCCESS,30.1082,-70,DISPLAY,0,0
