# CSV_SCHEMA_V=1, FW=0.9-field-hardening, BOARD_ID=0x541BBDD4DB1C, ROLE=INITIATOR, BOOT_MS=0, FREQ=2400.0, BW=1625.00, SF=8, CR=7, TXPOWER=12
seq,timestamp_ms,status,raw_distance_m,rssi_dbm,state,consecutive_failures,radio_status_code
1,5903,SUCCESS,211.0276,-84,DISPLAY,0,0
2,6558,SUCCESS,210.4192,-85,DISPLAY,0,0
3,7214,SUCCESS,211.6586,-83,DISPLAY,0,0
4,7870,SUCCESS,208.0078,-86,DISPLAY,0,0
5,8525,SUCCESS,211.2079,-88,DISPLAY,0,0
6,9181,SUCCESS,209.0444,-87,DISPLAY,0,0
7,9837,SUCCESS,213.5291,-85,DISPLAY,0,0
8,10492,SUCCESS,212.1544,-85,DISPLAY,0,0
9,11148,SUCCESS,209.5628,-85,DISPLAY,0,0
10,11804,SUCCESS,211.3431,-86,DISPLAY,0,0
11,12464,SUCCESS,209.6529,-87,DISPLAY,0,0
12,13120,SUCCESS,211.1178,-87,DISPLAY,0,0
13,13776,SUCCESS,210.3966,-86,DISPLAY,0,0
14,14432,SUCCESS,210.4642,-86,DISPLAY,0,0
15,15087,SUCCESS,210.3966,-86,DISPLAY,0,0
16,15743,SUCCESS,212.6051,-87,DISPLAY,0,0
17,16399,SUCCESS,212.6953,-87,DISPLAY,0,0
18,17055,SUCCESS,211.6361,-88,DISPLAY,0,0
19,17710,SUCCESS,209.2924,-88,DISPLAY,0,0
20,18366,SUCCESS,209.1121,-86,DISPLAY,0,0
21,19027,SUCCESS,209.7656,-86,DISPLAY,0,0
22,19683,SUCCESS,212.0868,-86,DISPLAY,0,0
23,20339,SUCCESS,211.9065,-86,DISPLAY,0,0
24,20994,SUCCESS,212.1094,-87,DISPLAY,0,0
25,21650,SUCCESS,212.3122,-86,DISPLAY,0,0
26,22306,SUCCESS,211.0276,-86,DISPLAY,0,0
27,22961,SUCCESS,211.0727,-87,DISPLAY,0,0
28,23617,SUCCESS,211.5234,-88,DISPLAY,0,0
29,24272,SUCCESS,211.1854,-85,DISPLAY,0,0
30,24928,SUCCESS,210.5544,-87,DISPLAY,0,0
31,25589,SUCCESS,211.8840,-86,DISPLAY,0,0
32,26245,SUCCESS,211.4333,-86,DISPLAY,0,0
33,26900,SUCCESS,212.9657,-87,DISPLAY,0,0
34,27556,SUCCESS,210.3515,-85,DISPLAY,0,0
35,28211,SUCCESS,210.8248,-86,DISPLAY,0,0
36,28867,SUCCESS,211.5910,-86,DISPLAY,0,0
37,29522,SUCCESS,211.4783,-87,DISPLAY,0,0
38,30178,SUCCESS,210.4192,-86,DISPLAY,0,0
39,30833,SUCCESS,209.6980,-87,DISPLAY,0,0
40,31488,SUCCESS,209.8783,-86,DISPLAY,0,0
41,32148,SUCCESS,209.7205,-85,DISPLAY,0,0
42,32804,SUCCESS,211.0502,-87,DISPLAY,0,0
43,33459,SUCCESS,208.8416,-86,DISPLAY,0,0
44,34114,SUCCESS,210.5544,-88,DISPLAY,0,0
45,34768,SUCCESS,211.6136,-88,DISPLAY,0,0
46,35423,SUCCESS,211.7713,-86,DISPLAY,0,0
47,36078,SUCCESS,212.2671,-86,DISPLAY,0,0
48,36733,SUCCESS,209.9459,-85,DISPLAY,0,0
49,37388,SUCCESS,209.5403,-85,DISPLAY,0,0
50,38043,SUCCESS,207.8275,-87,DISPLAY,0,0
