# CSV_SCHEMA_V=1, FW=0.9-field-hardening, BOARD_ID=0x541BBDD4DB1C, ROLE=INITIATOR, BOOT_MS=0, FREQ=2400.0, BW=1625.00, SF=8, CR=7, TXPOWER=12
seq,timestamp_ms,status,raw_distance_m,rssi_dbm,state,consecutive_failures,radio_status_code
1,5900,SUCCESS,88.6568,-75,DISPLAY,0,0
2,6556,SUCCESS,89.5358,-74,DISPLAY,0,0
3,7211,SUCCESS,88.0258,-75,DISPLAY,0,0
4,7867,SUCCESS,87.8455,-75,DISPLAY,0,0
5,8523,SUCCESS,89.7160,-74,DISPLAY,0,0
6,9178,SUCCESS,88.1610,-73,DISPLAY,0,0
7,9834,SUCCESS,86.1779,-75,DISPLAY,0,0
8,10490,SUCCESS,86.7187,-75,DISPLAY,0,0
9,11145,SUCCESS,87.4399,-76,DISPLAY,0,0
10,11801,SUCCESS,86.3582,-76,DISPLAY,0,0
11,12461,SUCCESS,88.1160,-75,DISPLAY,0,0
12,13117,SUCCESS,88.2737,-74,DISPLAY,0,0
13,13772,SUCCESS,86.9892,-74,DISPLAY,0,0
14,14428,SUCCESS,85.9525,-75,DISPLAY,0,0
15,15083,SUCCESS,86.2455,-76,DISPLAY,0,0
16,15739,SUCCESS,88.1610,-75,DISPLAY,0,0
17,16394,SUCCESS,87.0117,-75,DISPLAY,0,0
18,17050,SUCCESS,88.2963,-74,DISPLAY,0,0
19,17706,SUCCESS,86.0201,-78,DISPLAY,0,0
20,18361,SUCCESS,88.2061,-74,DISPLAY,0,0
21,19022,SUCCESS,87.8681,-74,DISPLAY,0,0
22,19678,SUCCESS,87.0793,-75,DISPLAY,0,0
23,20333,SUCCESS,85.8173,-76,DISPLAY,0,0
24,20989,SUCCESS,86.5610,-74,DISPLAY,0,0
25,21644,SUCCESS,84.8708,-76,DISPLAY,0,0
26,22300,SUCCESS,87.0342,-76,DISPLAY,0,0
27,22956,SUCCESS,86.0201,-75,DISPLAY,0,0
28,23611,SUCCESS,86.2906,-76,DISPLAY,0,0
29,24267,SUCCESS,87.3047,-76,DISPLAY,0,0
30,24923,SUCCESS,87.9357,-74,DISPLAY,0,0
31,25583,SUCCESS,87.8005,-74,DISPLAY,0,0
32,26238,SUCCESS,86.0427,-75,DISPLAY,0,0
33,26894,SUCCESS,87.2821,-74,DISPLAY,0,0
34,27550,SUCCESS,86.6962,-75,DISPLAY,0,0
35,28205,SUCCESS,86.3131,-74,DISPLAY,0,0
36,28861,SUCCESS,85.9300,-75,DISPLAY,0,0
37,29517,SUCCESS,87.2596,-75,DISPLAY,0,0
38,30173,SUCCESS,86.6286,-73,DISPLAY,0,0
39,30828,SUCCESS,88.0484,-74,DISPLAY,0,0
40,31484,SUCCESS,87.6202,-74,DISPLAY,0,0
41,32144,SUCCESS,85.9751,-74,DISPLAY,0,0
42,32800,SUCCESS,86.1328,-73,DISPLAY,0,0
43,33455,SUCCESS,86.4708,-73,DISPLAY,0,0
44,34111,SUCCESS,86.3356,-74,DISPLAY,0,0
45,34766,SUCCESS,87.6878,-74,DISPLAY,0,0
46,35422,SUCCESS,86.3131,-74,DISPLAY,0,0
47,36077,SUCCESS,85.1412,-74,DISPLAY,0,0
48,36733,SUCCESS,85.6821,-75,DISPLAY,0,0
49,37388,SUCCESS,85.2990,-75,DISPLAY,0,0
50,38044,SUCCESS,84.7130,-75,DISPLAY,0,0
51,38704,SUCCESS,86.2455,-74,DISPLAY,0,0
52,39360,SUCCESS,86.1328,-75,DISPLAY,0,0
53,40015,SUCCESS,86.6286,-74,DISPLAY,0,0
54,40671,SUCCESS,86.7413,-74,DISPLAY,0,0
55,41327,SUCCESS,86.4483,-73,DISPLAY,0,0
56,41983,SUCCESS,86.2230,-73,DISPLAY,0,0
57,42638,SUCCESS,86.3582,-75,DISPLAY,0,0
58,43294,SUCCESS,85.5694,-75,DISPLAY,0,0
59,43950,SUCCESS,85.6145,-74,DISPLAY,0,0
60,44605,SUCCESS,85.1187,-75,DISPLAY,0,0
61,45266,SUCCESS,84.2398,-76,DISPLAY,0,0
62,45921,SUCCESS,86.2455,-74,DISPLAY,0,0
63,46577,SUCCESS,84.3074,-75,DISPLAY,0,0
64,47233,SUCCESS,85.7497,-75,DISPLAY,0,0
65,47888,SUCCESS,86.2455,-74,DISPLAY,0,0
66,48544,SUCCESS,86.2455,-74,DISPLAY,0,0
67,49199,SUCCESS,84.6680,-75,DISPLAY,0,0
68,49855,SUCCESS,86.7638,-74,DISPLAY,0,0
69,50510,SUCCESS,84.5327,-74,DISPLAY,0,0
70,51165,SUCCESS,87.0342,-75,DISPLAY,0,0
71,51826,SUCCESS,86.5385,-74,DISPLAY,0,0
72,52481,SUCCESS,86.2455,-75,DISPLAY,0,0
73,53137,SUCCESS,86.3131,-74,DISPLAY,0,0
74,53792,SUCCESS,84.7581,-76,DISPLAY,0,0
75,54448,SUCCESS,88.2287,-75,DISPLAY,0,0
76,55103,SUCCESS,86.2230,-75,DISPLAY,0,0
77,55759,SUCCESS,86.9441,-76,DISPLAY,0,0
78,56414,SUCCESS,87.9357,-75,DISPLAY,0,0
79,57070,SUCCESS,87.3948,-74,DISPLAY,0,0
80,57725,SUCCESS,87.6427,-75,DISPLAY,0,0
81,58386,SUCCESS,88.1385,-75,DISPLAY,0,0
82,59041,SUCCESS,88.4766,-74,DISPLAY,0,0
83,59697,SUCCESS,88.9724,-73,DISPLAY,0,0
84,60352,SUCCESS,87.3047,-75,DISPLAY,0,0
85,61007,SUCCESS,88.6794,-75,DISPLAY,0,0
86,61662,SUCCESS,90.7752,-75,DISPLAY,0,0
87,62318,SUCCESS,86.6962,-76,DISPLAY,0,0
88,62973,SUCCESS,89.3329,-75,DISPLAY,0,0
89,63628,SUCCESS,88.6794,-75,DISPLAY,0,0
90,64283,SUCCESS,89.4231,-74,DISPLAY,0,0
91,64942,SUCCESS,88.3864,-76,DISPLAY,0,0
92,65597,SUCCESS,87.8455,-75,DISPLAY,0,0
93,66252,SUCCESS,89.3555,-74,DISPLAY,0,0
94,66907,SUCCESS,91.1358,-73,DISPLAY,0,0
95,67562,SUCCESS,91.8570,-73,DISPLAY,0,0
96,68217,SUCCESS,90.4372,-74,DISPLAY,0,0
97,68872,SUCCESS,90.0315,-74,DISPLAY,0,0
98,69527,SUCCESS,90.1668,-75,DISPLAY,0,0
99,70182,SUCCESS,89.1301,-74,DISPLAY,0,0
