# CSV_SCHEMA_V=1, FW=0.9-field-hardening, BOARD_ID=0x541BBDD4DB1C, ROLE=INITIATOR, BOOT_MS=0, FREQ=2400.0, BW=1625.00, SF=8, CR=7, TXPOWER=12
seq,timestamp_ms,status,raw_distance_m,rssi_dbm,state,consecutive_failures,radio_status_code
51,48687,SUCCESS,91.6091,-77,DISPLAY,0,0
52,49342,SUCCESS,94.3585,-77,DISPLAY,0,0
53,49998,SUCCESS,88.9273,-77,DISPLAY,0,0
54,50653,SUCCESS,93.0514,-76,DISPLAY,0,0
55,51309,SUCCESS,87.8005,-75,DISPLAY,0,0
56,51964,SUCCESS,90.5724,-76,DISPLAY,0,0
57,52619,SUCCESS,92.4880,-77,DISPLAY,0,0
58,53275,SUCCESS,91.5415,-75,DISPLAY,0,0
59,53930,SUCCESS,96.4994,-75,DISPLAY,0,0
60,54586,SUCCESS,92.5781,-76,DISPLAY,0,0
61,55246,SUCCESS,95.3951,-76,DISPLAY,0,0
62,55901,SUCCESS,91.3837,-77,DISPLAY,0,0
63,56556,SUCCESS,82.7073,-83,DISPLAY,0,0
64,57212,SUCCESS,89.7611,-83,DISPLAY,0,0
65,57867,SUCCESS,104.1166,-83,DISPLAY,0,0
66,58523,SUCCESS,99.6995,-83,DISPLAY,0,0
67,59179,SUCCESS,92.4429,-83,DISPLAY,0,0
68,59834,SUCCESS,85.7722,-83,DISPLAY,0,0
69,60490,SUCCESS,95.6881,-80,DISPLAY,0,0
70,61145,SUCCESS,94.9219,-77,DISPLAY,0,0
71,61805,SUCCESS,95.2824,-76,DISPLAY,0,0
72,62460,SUCCESS,93.6148,-77,DISPLAY,0,0
73,63116,SUCCESS,91.5865,-77,DISPLAY,0,0
74,63771,SUCCESS,91.9020,-76,DISPLAY,0,0
75,64427,SUCCESS,91.7894,-76,DISPLAY,0,0
76,65082,SUCCESS,90.5949,-78,DISPLAY,0,0
77,65737,SUCCESS,94.3810,-79,DISPLAY,0,0
78,66392,SUCCESS,93.7275,-77,DISPLAY,0,0
79,67047,SUCCESS,91.6316,-75,DISPLAY,0,0
80,67703,SUCCESS,94.3359,-75,DISPLAY,0,0
81,68363,SUCCESS,97.2431,-75,DISPLAY,0,0
82,69018,SUCCESS,100.5333,-75,DISPLAY,0,0
83,69673,SUCCESS,98.0318,-74,DISPLAY,0,0
84,70328,SUCCESS,98.3023,-76,DISPLAY,0,0
85,70983,SUCCESS,95.6430,-76,DISPLAY,0,0
86,71638,SUCCESS,95.3050,-75,DISPLAY,0,0
87,72294,SUCCESS,94.7416,-76,DISPLAY,0,0
88,72949,SUCCESS,96.5445,-76,DISPLAY,0,0
89,73604,SUCCESS,96.6571,-75,DISPLAY,0,0
90,74259,SUCCESS,91.6767,-75,DISPLAY,0,0
91,74918,SUCCESS,92.0147,-76,DISPLAY,0,0
92,75574,SUCCESS,90.4147,-77,DISPLAY,0,0
93,76229,SUCCESS,89.7160,-78,DISPLAY,0,0
94,76884,SUCCESS,90.4823,-78,DISPLAY,0,0
95,77539,SUCCESS,90.0315,-77,DISPLAY,0,0
96,78194,SUCCESS,93.1415,-76,DISPLAY,0,0
97,78849,SUCCESS,91.4739,-77,DISPLAY,0,0
98,79504,SUCCESS,86.8314,-78,DISPLAY,0,0
99,80159,SUCCESS,85.2088,-80,DISPLAY,0,0
100,80814,SUCCESS,83.3834,-85,DISPLAY,0,0
