# CSV_SCHEMA_V=1, FW=0.9-field-hardening, BOARD_ID=0x541BBDD4DB1C, ROLE=INITIATOR, BOOT_MS=0, FREQ=2400.0, BW=1625.00, SF=8, CR=7, TXPOWER=12
seq,timestamp_ms,status,raw_distance_m,rssi_dbm,state,consecutive_failures,radio_status_code
1,5904,SUCCESS,362.4925,-92,DISPLAY,0,0
2,6559,SUCCESS,374.7521,-93,DISPLAY,0,0
3,7215,SUCCESS,354.3344,-92,DISPLAY,0,0
4,7870,SUCCESS,357.0387,-92,DISPLAY,0,0
5,8525,SUCCESS,353.2076,-92,DISPLAY,0,0
6,9181,SUCCESS,359.8107,-95,DISPLAY,0,0
7,9836,SUCCESS,363.3488,-93,DISPLAY,0,0
8,10492,SUCCESS,347.9792,-94,DISPLAY,0,0
9,11147,SUCCESS,349.5342,-94,DISPLAY,0,0
10,11802,SUCCESS,347.9792,-94,DISPLAY,0,0
11,12463,SUCCESS,339.8437,-95,DISPLAY,0,0
12,13118,SUCCESS,352.5315,-96,DISPLAY,0,0
13,13774,SUCCESS,357.8951,-93,DISPLAY,0,0
14,14429,SUCCESS,351.5174,-94,DISPLAY,0,0
15,15085,SUCCESS,351.6526,-94,DISPLAY,0,0
16,15740,SUCCESS,336.5309,-93,DISPLAY,0,0
17,16396,SUCCESS,344.4411,-93,DISPLAY,0,0
18,17051,SUCCESS,351.0892,-95,DISPLAY,0,0
19,17707,SUCCESS,354.6048,-97,DISPLAY,0,0
20,18362,SUCCESS,349.1736,-96,DISPLAY,0,0
21,19023,SUCCESS,341.5565,-96,DISPLAY,0,0
22,19678,SUCCESS,356.7232,-98,DISPLAY,0,0
23,20334,SUCCESS,370.7181,-97,DISPLAY,0,0
24,20989,SUCCESS,378.7635,-96,DISPLAY,0,0
25,21645,SUCCESS,386.7863,-97,DISPLAY,0,0
26,22300,SUCCESS,374.4366,-96,DISPLAY,0,0
27,22956,SUCCESS,349.3089,-99,DISPLAY,0,0
28,23611,SUCCESS,347.2581,-97,DISPLAY,0,0
29,24267,SUCCESS,350.6385,-93,DISPLAY,0,0
30,24922,SUCCESS,364.4531,-93,DISPLAY,0,0
31,25583,SUCCESS,363.4390,-91,DISPLAY,0,0
32,26239,SUCCESS,369.4786,-89,DISPLAY,0,0
33,26894,SUCCESS,375.0901,-90,DISPLAY,0,0
34,27550,SUCCESS,373.6253,-89,DISPLAY,0,0
35,28205,SUCCESS,376.6676,-90,DISPLAY,0,0
36,28861,SUCCESS,373.7830,-91,DISPLAY,0,0
37,29517,SUCCESS,377.1634,-90,DISPLAY,0,0
38,30172,SUCCESS,367.8560,-91,DISPLAY,0,0
39,30828,SUCCESS,364.9714,-92,DISPLAY,0,0
40,31483,SUCCESS,361.5460,-90,DISPLAY,0,0
41,32144,SUCCESS,350.2328,-92,DISPLAY,0,0
42,32799,SUCCESS,396.5444,-91,DISPLAY,0,0
43,33455,SUCCESS,374.1887,-94,DISPLAY,0,0
44,34110,SUCCESS,353.4330,-93,DISPLAY,0,0
45,34766,SUCCESS,367.6532,-90,DISPLAY,0,0
46,35422,SUCCESS,360.8022,-89,DISPLAY,0,0
47,36077,SUCCESS,362.2671,-90,DISPLAY,0,0
48,36733,SUCCESS,364.6108,-88,DISPLAY,0,0
49,37388,SUCCESS,359.7205,-88,DISPLAY,0,0
50,38044,SUCCESS,358.1430,-89,DISPLAY,0,0
51,38704,SUCCESS,355.7993,-89,DISPLAY,0,0
52,39360,SUCCESS,355.5063,-88,DISPLAY,0,0
53,40015,SUCCESS,362.5826,-88,DISPLAY,0,0
54,40671,SUCCESS,372.2731,-93,DISPLAY,0,0
55,41327,SUCCESS,368.1265,-89,DISPLAY,0,0
56,41982,SUCCESS,364.7911,-88,DISPLAY,0,0
57,42638,SUCCESS,376.6902,-91,DISPLAY,0,0
58,43293,SUCCESS,381.7157,-90,DISPLAY,0,0
59,43949,SUCCESS,373.0844,-93,DISPLAY,0,0
60,44604,SUCCESS,392.4654,-93,DISPLAY,0,0
61,45265,SUCCESS,373.6929,-87,DISPLAY,0,0
62,45921,SUCCESS,372.0478,-89,DISPLAY,0,0
63,46576,SUCCESS,370.8308,-87,DISPLAY,0,0
64,47232,SUCCESS,375.7211,-89,DISPLAY,0,0
65,47888,SUCCESS,375.8564,-90,DISPLAY,0,0
66,48543,SUCCESS,363.3263,-89,DISPLAY,0,0
67,49199,SUCCESS,370.2899,-91,DISPLAY,0,0
68,49854,SUCCESS,382.0538,-91,DISPLAY,0,0
69,50510,SUCCESS,378.6733,-92,DISPLAY,0,0
70,51166,SUCCESS,377.2761,-88,DISPLAY,0,0
71,51826,SUCCESS,383.0679,-90,DISPLAY,0,0
72,52481,SUCCESS,376.6902,-90,DISPLAY,0,0
73,53137,SUCCESS,367.9687,-95,DISPLAY,0,0
74,53793,SUCCESS,370.3575,-90,DISPLAY,0,0
75,54448,SUCCESS,364.1827,-91,DISPLAY,0,0
76,55104,SUCCESS,358.3458,-87,DISPLAY,0,0
77,55759,SUCCESS,369.8392,-90,DISPLAY,0,0
78,56415,SUCCESS,376.6902,-90,DISPLAY,0,0
79,57071,SUCCESS,367.2025,-93,DISPLAY,0,0
80,57726,SUCCESS,372.4308,-90,DISPLAY,0,0
81,58387,SUCCESS,358.0979,-90,DISPLAY,0,0
82,59043,SUCCESS,357.2415,-91,DISPLAY,0,0
83,59698,SUCCESS,359.2247,-91,DISPLAY,0,0
84,60354,SUCCESS,374.7971,-90,DISPLAY,0,0
85,61010,SUCCESS,369.5237,-89,DISPLAY,0,0
86,61665,SUCCESS,366.4814,-92,DISPLAY,0,0
87,62321,SUCCESS,365.5348,-91,DISPLAY,0,0
88,62976,SUCCESS,369.2758,-93,DISPLAY,0,0
89,63632,SUCCESS,370.1096,-95,DISPLAY,0,0
90,64287,SUCCESS,374.8647,-88,DISPLAY,0,0
