# CSV_SCHEMA_V=1, FW=0.9-field-hardening, BOARD_ID=0x541BBDD4DB1C, ROLE=INITIATOR, BOOT_MS=0, FREQ=2400.0, BW=1625.00, SF=8, CR=7, TXPOWER=12
seq,timestamp_ms,status,raw_distance_m,rssi_dbm,state,consecutive_failures,radio_status_code
1,5899,SUCCESS,59.5403,-72,DISPLAY,0,0
2,6554,SUCCESS,58.9769,-72,DISPLAY,0,0
3,7210,SUCCESS,57.9402,-71,DISPLAY,0,0
4,7866,SUCCESS,60.3065,-71,DISPLAY,0,0
5,8521,SUCCESS,59.5177,-71,DISPLAY,0,0
6,9176,SUCCESS,60.4192,-71,DISPLAY,0,0
7,9831,SUCCESS,60.6220,-72,DISPLAY,0,0
8,10486,SUCCESS,60.5093,-71,DISPLAY,0,0
9,11142,SUCCESS,59.5177,-73,DISPLAY,0,0
10,11797,SUCCESS,60.0811,-71,DISPLAY,0,0
11,12457,SUCCESS,59.0219,-74,DISPLAY,0,0
12,13112,SUCCESS,58.5712,-73,DISPLAY,0,0
13,13767,SUCCESS,58.9543,-72,DISPLAY,0,0
14,14422,SUCCESS,58.5937,-73,DISPLAY,0,0
15,15077,SUCCESS,60.3290,-72,DISPLAY,0,0
16,15731,SUCCESS,60.4642,-72,DISPLAY,0,0
17,16386,SUCCESS,58.9318,-72,DISPLAY,0,0
18,17041,SUCCESS,59.3825,-72,DISPLAY,0,0
19,17696,SUCCESS,59.0670,-73,DISPLAY,0,0
20,18350,SUCCESS,59.1797,-71,DISPLAY,0,0
21,19010,SUCCESS,59.0670,-71,DISPLAY,0,0
22,19665,SUCCESS,59.6079,-71,DISPLAY,0,0
23,20320,SUCCESS,59.8558,-71,DISPLAY,0,0
24,20975,SUCCESS,60.1713,-71,DISPLAY,0,0
25,21630,SUCCESS,59.3374,-70,DISPLAY,0,0
26,22285,SUCCESS,58.2557,-73,DISPLAY,0,0
27,22940,SUCCESS,60.0811,-71,DISPLAY,0,0
28,23595,SUCCESS,59.3825,-72,DISPLAY,0,0
29,24250,SUCCESS,61.6136,-72,DISPLAY,0,0
30,24905,SUCCESS,59.0445,-71,DISPLAY,0,0
31,25564,SUCCESS,58.7966,-72,DISPLAY,0,0
32,26219,SUCCESS,59.5177,-72,DISPLAY,0,0
33,26875,SUCCESS,60.5995,-71,DISPLAY,0,0
34,27530,SUCCESS,60.0586,-72,DISPLAY,0,0
35,28185,SUCCESS,59.3149,-71,DISPLAY,0,0
36,28840,SUCCESS,58.7740,-72,DISPLAY,0,0
37,29496,SUCCESS,59.6529,-72,DISPLAY,0,0
38,30151,SUCCESS,57.8050,-73,DISPLAY,0,0
39,30806,SUCCESS,59.5177,-72,DISPLAY,0,0
40,31461,SUCCESS,59.1571,-72,DISPLAY,0,0
41,32122,SUCCESS,60.2163,-72,DISPLAY,0,0
42,32777,SUCCESS,59.6079,-72,DISPLAY,0,0
43,33432,SUCCESS,60.6220,-72,DISPLAY,0,0
44,34087,SUCCESS,60.1262,-72,DISPLAY,0,0
45,34742,SUCCESS,58.1656,-74,DISPLAY,0,0
46,35398,SUCCESS,60.1713,-73,DISPLAY,0,0
47,36053,SUCCESS,57.6698,-74,DISPLAY,0,0
48,36708,SUCCESS,58.6614,-74,DISPLAY,0,0
49,37363,SUCCESS,60.4642,-72,DISPLAY,0,0
50,38019,SUCCESS,60.1713,-71,DISPLAY,0,0
51,38679,SUCCESS,60.1938,-70,DISPLAY,0,0
52,39334,SUCCESS,60.8474,-71,DISPLAY,0,0
53,39989,SUCCESS,60.9600,-71,DISPLAY,0,0
54,40645,SUCCESS,60.3741,-71,DISPLAY,0,0
55,41300,SUCCESS,59.2924,-71,DISPLAY,0,0
56,41955,SUCCESS,59.9008,-72,DISPLAY,0,0
57,42610,SUCCESS,59.8332,-73,DISPLAY,0,0
58,43266,SUCCESS,59.0219,-73,DISPLAY,0,0
59,43921,SUCCESS,59.3600,-72,DISPLAY,0,0
60,44576,SUCCESS,59.3149,-72,DISPLAY,0,0
