# CSV_SCHEMA_V=1, FW=0.9-field-hardening, BOARD_ID=0x541BBDD4DB1C, ROLE=INITIATOR, BOOT_MS=0, FREQ=2400.0, BW=1625.00, SF=8, CR=7, TXPOWER=12
seq,timestamp_ms,status,raw_distance_m,rssi_dbm,state,consecutive_failures,radio_status_code
1,5899,SUCCESS,96.4092,-77,DISPLAY,0,0
2,6555,SUCCESS,97.3783,-78,DISPLAY,0,0
3,7210,SUCCESS,97.0403,-77,DISPLAY,0,0
4,7865,SUCCESS,95.5529,-76,DISPLAY,0,0
5,8520,SUCCESS,95.9585,-76,DISPLAY,0,0
6,9176,SUCCESS,95.5754,-76,DISPLAY,0,0
7,9830,SUCCESS,97.2431,-76,DISPLAY,0,0
8,10485,SUCCESS,96.3867,-75,DISPLAY,0,0
9,11140,SUCCESS,95.3951,-76,DISPLAY,0,0
10,11795,SUCCESS,95.1923,-76,DISPLAY,0,0
11,12455,SUCCESS,96.2064,-75,DISPLAY,0,0
12,13110,SUCCESS,96.0937,-76,DISPLAY,0,0
13,13765,SUCCESS,95.6881,-74,DISPLAY,0,0
14,14420,SUCCESS,96.1614,-73,DISPLAY,0,0
15,15075,SUCCESS,96.0712,-77,DISPLAY,0,0
16,15730,SUCCESS,95.3275,-78,DISPLAY,0,0
17,16384,SUCCESS,97.3107,-82,DISPLAY,0,0
18,17039,SUCCESS,95.0796,-77,DISPLAY,0,0
19,17694,SUCCESS,96.0036,-77,DISPLAY,0,0
20,18349,SUCCESS,96.1163,-77,DISPLAY,0,0
21,19008,SUCCESS,96.4769,-76,DISPLAY,0,0
22,19663,SUCCESS,95.6430,-77,DISPLAY,0,0
23,20319,SUCCESS,97.1980,-78,DISPLAY,0,0
24,20973,SUCCESS,96.1163,-77,DISPLAY,0,0
25,21628,SUCCESS,95.8684,-77,DISPLAY,0,0
26,22283,SUCCESS,95.2599,-77,DISPLAY,0,0
27,22938,SUCCESS,96.4318,-76,DISPLAY,0,0
28,23593,SUCCESS,96.2064,-76,DISPLAY,0,0
29,24248,SUCCESS,95.3275,-78,DISPLAY,0,0
30,24903,SUCCESS,94.8317,-78,DISPLAY,0,0
31,25562,SUCCESS,96.0712,-78,DISPLAY,0,0
32,26217,SUCCESS,95.0345,-77,DISPLAY,0,0
33,26872,SUCCESS,95.9585,-75,DISPLAY,0,0
34,27526,SUCCESS,95.8684,-76,DISPLAY,0,0
35,28181,SUCCESS,96.4994,-75,DISPLAY,0,0
36,28836,SUCCESS,95.7782,-76,DISPLAY,0,0
37,29491,SUCCESS,93.9528,-74,DISPLAY,0,0
38,30146,SUCCESS,94.7867,-76,DISPLAY,0,0
39,30801,SUCCESS,95.9135,-76,DISPLAY,0,0
40,31456,SUCCESS,94.7641,-75,DISPLAY,0,0
41,32117,SUCCESS,96.0036,-76,DISPLAY,0,0
42,32772,SUCCESS,96.2290,-76,DISPLAY,0,0
43,33427,SUCCESS,96.1839,-76,DISPLAY,0,0
44,34083,SUCCESS,94.8768,-76,DISPLAY,0,0
45,34738,SUCCESS,94.3810,-75,DISPLAY,0,0
46,35393,SUCCESS,96.1839,-77,DISPLAY,0,0
47,36049,SUCCESS,95.9811,-76,DISPLAY,0,0
48,36704,SUCCESS,96.1614,-76,DISPLAY,0,0
49,37359,SUCCESS,94.8993,-76,DISPLAY,0,0
50,38015,SUCCESS,94.2233,-76,DISPLAY,0,0
51,38675,SUCCESS,96.5445,-78,DISPLAY,0,0
52,39330,SUCCESS,95.4402,-77,DISPLAY,0,0
53,39985,SUCCESS,96.5670,-77,DISPLAY,0,0
54,40641,SUCCESS,96.8600,-77,DISPLAY,0,0
55,41296,SUCCESS,96.1388,-78,DISPLAY,0,0
56,41951,SUCCESS,95.7106,-78,DISPLAY,0,0
57,42607,SUCCESS,95.1923,-77,DISPLAY,0,0
58,43262,SUCCESS,96.7924,-77,DISPLAY,0,0
59,43917,SUCCESS,96.3867,-77,DISPLAY,0,0
60,44573,SUCCESS,95.7557,-77,DISPLAY,0,0
61,45232,SUCCESS,96.4318,-77,DISPLAY,0,0
62,45888,SUCCESS,96.1388,-78,DISPLAY,0,0
63,46543,SUCCESS,96.9952,-79,DISPLAY,0,0
64,47198,SUCCESS,96.8374,-78,DISPLAY,0,0
65,47854,SUCCESS,97.4459,-77,DISPLAY,0,0
66,48509,SUCCESS,96.7698,-77,DISPLAY,0,0
67,49164,SUCCESS,95.3501,-74,DISPLAY,0,0
68,49819,SUCCESS,96.5445,-78,DISPLAY,0,0
69,50475,SUCCESS,95.9811,-80,DISPLAY,0,0
70,51130,SUCCESS,92.1274,-75,DISPLAY,0,0
