# CSV_SCHEMA_V=1, FW=0.9-field-hardening, BOARD_ID=0x541BBDD4DB1C, ROLE=INITIATOR, BOOT_MS=0, FREQ=2400.0, BW=1625.00, SF=8, CR=7, TXPOWER=12
seq,timestamp_ms,status,raw_distance_m,rssi_dbm,state,consecutive_failures,radio_status_code
1,5902,SUCCESS,207.3768,-87,DISPLAY,0,0
2,6557,SUCCESS,208.5487,-87,DISPLAY,0,0
3,7212,SUCCESS,207.8951,-87,DISPLAY,0,0
4,7867,SUCCESS,207.9402,-86,DISPLAY,0,0
5,8521,SUCCESS,204.8978,-88,DISPLAY,0,0
6,9176,SUCCESS,208.4135,-88,DISPLAY,0,0
7,9831,SUCCESS,207.9627,-87,DISPLAY,0,0
8,10486,SUCCESS,206.0246,-87,DISPLAY,0,0
9,11142,SUCCESS,205.5964,-88,DISPLAY,0,0
10,11797,SUCCESS,204.4922,-88,DISPLAY,0,0
11,12457,SUCCESS,206.9711,-86,DISPLAY,0,0
12,13112,SUCCESS,206.2274,-86,DISPLAY,0,0
13,13767,SUCCESS,206.2274,-87,DISPLAY,0,0
14,14422,SUCCESS,203.0724,-88,DISPLAY,0,0
15,15078,SUCCESS,204.2217,-88,DISPLAY,0,0
16,15733,SUCCESS,203.5457,-88,DISPLAY,0,0
17,16388,SUCCESS,205.3035,-88,DISPLAY,0,0
18,17043,SUCCESS,203.7935,-88,DISPLAY,0,0
19,17699,SUCCESS,203.1851,-88,DISPLAY,0,0
20,18354,SUCCESS,204.3344,-87,DISPLAY,0,0
21,19014,SUCCESS,204.4471,-87,DISPLAY,0,0
22,19669,SUCCESS,203.7034,-87,DISPLAY,0,0
23,20324,SUCCESS,203.3654,-88,DISPLAY,0,0
24,20980,SUCCESS,203.5682,-88,DISPLAY,0,0
25,21635,SUCCESS,202.8020,-88,DISPLAY,0,0
26,22290,SUCCESS,203.7485,-89,DISPLAY,0,0
27,22946,SUCCESS,203.4330,-88,DISPLAY,0,0
28,23601,SUCCESS,202.5766,-87,DISPLAY,0,0
29,24256,SUCCESS,205.8894,-87,DISPLAY,0,0
30,24911,SUCCESS,205.0556,-88,DISPLAY,0,0
31,25572,SUCCESS,204.7401,-86,DISPLAY,0,0
32,26227,SUCCESS,205.5739,-87,DISPLAY,0,0
33,26882,SUCCESS,203.9738,-87,DISPLAY,0,0
34,27538,SUCCESS,206.1373,-87,DISPLAY,0,0
35,28193,SUCCESS,204.6274,-88,DISPLAY,0,0
36,28848,SUCCESS,204.4246,-88,DISPLAY,0,0
37,29504,SUCCESS,204.4922,-88,DISPLAY,0,0
38,30159,SUCCESS,202.6667,-88,DISPLAY,0,0
39,30814,SUCCESS,203.6583,-88,DISPLAY,0,0
40,31470,SUCCESS,204.3344,-88,DISPLAY,0,0
41,32129,SUCCESS,207.7374,-88,DISPLAY,0,0
42,32785,SUCCESS,208.3458,-90,DISPLAY,0,0
43,33440,SUCCESS,202.9823,-89,DISPLAY,0,0
44,34095,SUCCESS,203.9288,-87,DISPLAY,0,0
45,34751,SUCCESS,202.5766,-88,DISPLAY,0,0
46,35406,SUCCESS,204.0865,-88,DISPLAY,0,0
47,36062,SUCCESS,203.1626,-88,DISPLAY,0,0
48,36717,SUCCESS,203.0724,-88,DISPLAY,0,0
49,37372,SUCCESS,205.8894,-87,DISPLAY,0,0
50,38027,SUCCESS,207.3317,-87,DISPLAY,0,0
51,38688,SUCCESS,202.9146,-90,DISPLAY,0,0
52,39343,SUCCESS,206.0922,-87,DISPLAY,0,0
53,39998,SUCCESS,207.6021,-88,DISPLAY,0,0
54,40654,SUCCESS,200.3230,-90,DISPLAY,0,0
55,41309,SUCCESS,207.4219,-86,DISPLAY,0,0
56,41964,SUCCESS,206.1598,-86,DISPLAY,0,0
57,42619,SUCCESS,210.0135,-86,DISPLAY,0,0
58,43275,SUCCESS,205.6866,-90,DISPLAY,0,0
59,43930,SUCCESS,205.8669,-89,DISPLAY,0,0
60,44585,SUCCESS,205.7767,-88,DISPLAY,0,0
61,45246,SUCCESS,205.1457,-89,DISPLAY,0,0
62,45901,SUCCESS,204.7851,-88,DISPLAY,0,0
63,46557,SUCCESS,206.2049,-89,DISPLAY,0,0
64,47212,SUCCESS,205.7091,-88,DISPLAY,0,0
65,47867,SUCCESS,204.2217,-88,DISPLAY,0,0
66,48523,SUCCESS,207.2641,-87,DISPLAY,0,0
67,49178,SUCCESS,205.0781,-88,DISPLAY,0,0
68,49834,SUCCESS,207.7148,-87,DISPLAY,0,0
69,50489,SUCCESS,205.0556,-87,DISPLAY,0,0
70,51144,SUCCESS,203.7034,-87,DISPLAY,0,0
