# CSV_SCHEMA_V=1, FW=0.9-field-hardening, BOARD_ID=0x541BBDD4DB1C, ROLE=INITIATOR, BOOT_MS=0, FREQ=2400.0, BW=1625.00, SF=8, CR=7, TXPOWER=12
seq,timestamp_ms,status,raw_distance_m,rssi_dbm,state,consecutive_failures,radio_status_code
1,5905,SUCCESS,323.4600,-93,DISPLAY,0,0
2,6560,SUCCESS,325.1051,-92,DISPLAY,0,0
3,7216,SUCCESS,319.7190,-92,DISPLAY,0,0
4,7871,SUCCESS,323.8206,-92,DISPLAY,0,0
5,8526,SUCCESS,325.6685,-93,DISPLAY,0,0
6,9182,SUCCESS,318.0288,-95,DISPLAY,0,0
7,9837,SUCCESS,319.5387,-94,DISPLAY,0,0
8,10491,SUCCESS,318.7950,-94,DISPLAY,0,0
9,11146,SUCCESS,324.1136,-92,DISPLAY,0,0
10,11801,SUCCESS,323.1671,-92,DISPLAY,0,0
11,12462,SUCCESS,321.4543,-93,DISPLAY,0,0
12,13117,SUCCESS,324.4967,-91,DISPLAY,0,0
13,13771,SUCCESS,319.6965,-92,DISPLAY,0,0
14,14426,SUCCESS,315.3696,-94,DISPLAY,0,0
15,15081,SUCCESS,316.0457,-94,DISPLAY,0,0
16,15736,SUCCESS,315.9555,-94,DISPLAY,0,0
17,16391,SUCCESS,316.8119,-94,DISPLAY,0,0
18,17046,SUCCESS,316.5865,-94,DISPLAY,0,0
19,17701,SUCCESS,315.1893,-95,DISPLAY,0,0
20,18357,SUCCESS,316.1809,-94,DISPLAY,0,0
21,19017,SUCCESS,315.3020,-94,DISPLAY,0,0
22,19672,SUCCESS,315.6625,-95,DISPLAY,0,0
23,20327,SUCCESS,318.3894,-93,DISPLAY,0,0
24,20982,SUCCESS,322.3107,-94,DISPLAY,0,0
25,21638,SUCCESS,320.3500,-93,DISPLAY,0,0
26,22293,SUCCESS,320.9360,-94,DISPLAY,0,0
27,22948,SUCCESS,325.1728,-93,DISPLAY,0,0
28,23603,SUCCESS,323.7755,-94,DISPLAY,0,0
29,24259,SUCCESS,324.4741,-93,DISPLAY,0,0
30,24914,SUCCESS,324.7446,-93,DISPLAY,0,0
31,25575,SUCCESS,324.0910,-93,DISPLAY,0,0
32,26230,SUCCESS,326.3446,-92,DISPLAY,0,0
33,26885,SUCCESS,323.7530,-93,DISPLAY,0,0
34,27541,SUCCESS,318.0514,-94,DISPLAY,0,0
35,28196,SUCCESS,319.8092,-94,DISPLAY,0,0
36,28851,SUCCESS,319.9895,-95,DISPLAY,0,0
37,29507,SUCCESS,318.9753,-94,DISPLAY,0,0
38,30162,SUCCESS,322.5360,-92,DISPLAY,0,0
