# CSV_SCHEMA_V=1, FW=0.9-field-hardening, BOARD_ID=0x541BBDD4DB1C, ROLE=INITIATOR, BOOT_MS=0, FREQ=2400.0, BW=1625.00, SF=8, CR=7, TXPOWER=12
seq,timestamp_ms,status,raw_distance_m,rssi_dbm,state,consecutive_failures,radio_status_code
1,5905,SUCCESS,277.6442,-93,DISPLAY,0,0
2,6560,SUCCESS,277.7118,-94,DISPLAY,0,0
3,7215,SUCCESS,280.4838,-96,DISPLAY,0,0
4,7870,SUCCESS,272.5961,-89,DISPLAY,0,0
5,8525,SUCCESS,279.5823,-92,DISPLAY,0,0
6,9179,SUCCESS,277.1484,-94,DISPLAY,0,0
7,9834,SUCCESS,275.5484,-91,DISPLAY,0,0
8,10489,SUCCESS,277.1935,-91,DISPLAY,0,0
9,11144,SUCCESS,277.7118,-89,DISPLAY,0,0
10,11799,SUCCESS,277.3512,-90,DISPLAY,0,0
11,12458,SUCCESS,278.7034,-90,DISPLAY,0,0
12,13113,SUCCESS,277.4639,-91,DISPLAY,0,0
13,13768,SUCCESS,276.7653,-91,DISPLAY,0,0
14,14423,SUCCESS,278.7034,-90,DISPLAY,0,0
15,15078,SUCCESS,278.4781,-90,DISPLAY,0,0
16,15733,SUCCESS,280.4612,-92,DISPLAY,0,0
17,16388,SUCCESS,280.1232,-94,DISPLAY,0,0
18,17044,SUCCESS,279.1090,-94,DISPLAY,0,0
19,17699,SUCCESS,277.4865,-92,DISPLAY,0,0
20,18354,SUCCESS,279.0189,-93,DISPLAY,0,0
21,19015,SUCCESS,278.8386,-95,DISPLAY,0,0
22,19670,SUCCESS,277.3738,-96,DISPLAY,0,0
23,20325,SUCCESS,274.9174,-95,DISPLAY,0,0
24,20981,SUCCESS,276.5625,-94,DISPLAY,0,0
25,21636,SUCCESS,277.2611,-93,DISPLAY,0,0
26,22292,SUCCESS,277.5766,-93,DISPLAY,0,0
27,22947,SUCCESS,276.4498,-92,DISPLAY,0,0
28,23602,SUCCESS,275.2103,-93,DISPLAY,0,0
29,24258,SUCCESS,276.6526,-93,DISPLAY,0,0
30,24913,SUCCESS,276.6526,-93,DISPLAY,0,0
31,25574,SUCCESS,275.5033,-92,DISPLAY,0,0
32,26229,SUCCESS,274.9850,-94,DISPLAY,0,0
33,26885,SUCCESS,276.2695,-94,DISPLAY,0,0
34,27540,SUCCESS,275.3681,-94,DISPLAY,0,0
35,28195,SUCCESS,274.8047,-93,DISPLAY,0,0
36,28851,SUCCESS,275.5934,-93,DISPLAY,0,0
37,29506,SUCCESS,276.6526,-92,DISPLAY,0,0
38,30161,SUCCESS,276.4498,-92,DISPLAY,0,0
39,30817,SUCCESS,274.9850,-93,DISPLAY,0,0
40,31472,SUCCESS,275.4582,-92,DISPLAY,0,0
41,32131,SUCCESS,276.6977,-92,DISPLAY,0,0
42,32787,SUCCESS,275.7963,-91,DISPLAY,0,0
43,33442,SUCCESS,276.9005,-91,DISPLAY,0,0
44,34097,SUCCESS,277.8696,-93,DISPLAY,0,0
45,34753,SUCCESS,275.0526,-93,DISPLAY,0,0
46,35408,SUCCESS,275.2554,-92,DISPLAY,0,0
47,36063,SUCCESS,275.3004,-92,DISPLAY,0,0
48,36719,SUCCESS,274.8272,-92,DISPLAY,0,0
49,37374,SUCCESS,278.2076,-94,DISPLAY,0,0
50,38029,SUCCESS,278.7260,-90,DISPLAY,0,0
51,38690,SUCCESS,278.4555,-92,DISPLAY,0,0
52,39345,SUCCESS,276.3146,-91,DISPLAY,0,0
53,40000,SUCCESS,275.2554,-91,DISPLAY,0,0
54,40656,SUCCESS,277.8921,-92,DISPLAY,0,0
55,41311,SUCCESS,278.1400,-93,DISPLAY,0,0
56,41966,SUCCESS,276.7428,-94,DISPLAY,0,0
57,42622,SUCCESS,276.6075,-94,DISPLAY,0,0
58,43277,SUCCESS,275.3004,-94,DISPLAY,0,0
59,43932,SUCCESS,274.7596,-93,DISPLAY,0,0
60,44587,SUCCESS,275.8413,-92,DISPLAY,0,0
61,45248,SUCCESS,273.5877,-92,DISPLAY,0,0
62,45903,SUCCESS,275.4582,-91,DISPLAY,0,0
63,46558,SUCCESS,274.3089,-92,DISPLAY,0,0
64,47214,SUCCESS,274.6244,-90,DISPLAY,0,0
65,47869,SUCCESS,271.4243,-92,DISPLAY,0,0
66,48524,SUCCESS,274.3089,-92,DISPLAY,0,0
67,49180,SUCCESS,271.9651,-93,DISPLAY,0,0
68,49835,SUCCESS,275.8864,-96,DISPLAY,0,0
69,50490,SUCCESS,276.1118,-92,DISPLAY,0,0
70,51146,SUCCESS,276.0442,-93,DISPLAY,0,0
